Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
128869,24.22,14.84,3,14.36,13.76,8,14.47,183,0.68,0.68,2512,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.80,28.63,29.41,14.40
128973,23.44,14.84,3,14.36,13.68,8,14.52,183,0.68,0.69,2548,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,29.06,29.41,14.30
129077,23.44,14.84,3,14.36,13.60,8,14.51,185,0.69,0.68,2564,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,29.40,29.41,14.30
129181,22.66,14.84,3,14.36,13.76,8,14.51,185,0.69,0.70,2570,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,29.74,29.41,14.10
129285,21.88,14.84,3,14.36,13.76,8,14.50,185,0.69,0.68,2604,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,29.63,29.02,14.20
129389,21.09,14.84,3,14.36,13.68,8,14.50,185,0.68,0.69,2598,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.80,29.74,28.63,14.10
129493,19.53,14.84,3,14.36,13.76,8,14.49,185,0.68,0.68,2638,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,30.08,28.63,14.10
129597,18.75,14.84,3,14.36,13.60,8,14.49,185,0.69,0.70,2649,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,30.31,28.63,14.20
129701,18.75,14.84,3,14.36,13.76,8,14.48,185,0.69,0.70,2647,-5.00,0.99,2,0.5000,33.00,104,50,-5.00,11,14.95,30.42,28.63,14.20
129805,17.19,14.84,3,14.36,13.76,8,14.47,185,0.69,0.69,2686,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.95,30.65,28.24,14.10
129910,17.19,14.84,3,14.36,13.68,8,14.48,185,0.68,0.68,2682,-5.00,0.99,2,0.5000,33.50,104,50,-5.00,11,14.80,30.42,27.06,14.20
130013,15.62,14.84,3,14.36,13.76,8,14.48,185,0.67,0.68,2687,-5.00,0.99,2,0.5000,34.00,104,50,-5.00,11,14.65,30.19,27.45,14.20
130118,14.06,14.84,3,14.36,13.68,8,14.47,185,0.67,0.67,2722,-5.00,0.99,2,0.5000,34.00,104,50,-5.00,11,14.65,30.42,27.45,14.10
130222,14.84,14.84,3,14.36,13.68,8,14.53,185,0.67,0.67,2743,-5.00,0.99,2,0.5000,34.00,104,50,-5.00,11,14.51,30.42,23.92,14.30
130325,13.28,14.84,3,14.36,13.76,8,14.49,185,0.64,0.64,2722,-5.00,0.99,2,0.5000,34.50,104,50,-5.00,11,13.93,28.73,23.53,14.10
130429,7.81,14.84,3,14.36,13.68,8,14.50,185,0.62,0.67,2728,-5.00,0.99,2,0.5000,35.00,104,50,-5.00,11,13.78,27.99,23.53,13.60
130533,6.25,14.84,3,14.36,13.68,8,14.51,185,0.61,0.61,2734,-5.00,0.99,2,0.5000,35.50,104,50,-5.00,11,13.78,27.88,23.14,13.80
130637,5.47,14.84,3,14.36,13.60,8,14.52,185,0.61,0.61,2721,-5.00,0.99,2,0.5000,36.00,104,50,-5.00,11,13.78,27.56,23.14,14.10
130741,6.25,14.84,3,14.36,13.84,8,14.52,185,0.61,0.60,2722,-5.00,0.99,2,0.5000,36.00,104,51,-5.00,11,13.64,27.35,23.14,14.50
130845,6.25,14.84,3,14.36,13.60,8,14.52,185,0.61,0.61,2745,-5.00,0.99,2,0.5000,36.00,104,50,-5.00,11,13.78,27.67,23.14,14.50
130950,7.03,14.84,3,14.36,13.84,8,14.52,185,0.61,0.61,2735,-5.00,0.99,2,0.5000,36.00,102,50,-5.00,11,13.64,27.46,23.14,15.30
131053,7.81,14.84,3,14.36,13.76,8,14.55,185,0.63,0.64,2524,-5.00,0.99,2,0.5000,21.00,102,51,-5.00,11,13.78,27.46,22.75,14.70
131157,8.59,14.84,3,14.36,13.68,8,14.57,185,0.65,0.66,2312,-5.00,0.99,2,0.5000,27.50,102,50,-5.00,11,13.93,25.97,22.75,15.10
131262,11.72,14.84,3,14.36,13.84,8,14.57,185,0.64,0.64,2266,-5.00,0.99,2,0.5000,34.50,102,49,-5.00,11,13.93,24.31,21.18,15.30
131365,10.94,14.84,3,14.36,13.76,8,14.57,185,0.63,0.68,2218,-5.00,0.99,2,0.5000,35.50,102,48,-5.00,11,13.64,22.88,20.78,16.20
131470,8.59,14.84,3,14.36,13.84,8,14.57,185,0.62,0.62,2182,-5.00,0.99,2,0.5000,35.50,102,49,-5.00,11,13.64,22.41,20.78,14.30
131574,7.03,14.84,3,14.36,13.76,8,14.57,185,0.61,0.60,2142,-5.00,0.99,2,0.5000,36.00,102,49,-5.00,11,13.64,21.48,20.78,14.20
131679,6.25,14.84,3,14.36,13.76,8,14.57,185,0.61,0.60,2112,-5.00,0.99,3,0.5000,36.00,102,49,-5.00,11,13.78,21.22,20.78,14.20
131782,6.25,14.84,3,14.36,13.68,8,14.57,185,0.60,0.60,2102,-5.00,0.99,3,0.5000,36.50,102,49,-5.00,11,13.64,21.22,20.78,14.50
131886,6.25,14.84,3,14.36,13.68,8,14.57,185,0.60,0.60,2111,-5.00,0.99,3,0.5000,36.50,102,49,-5.00,11,13.64,21.22,20.78,14.50
131990,6.25,14.84,3,14.36,13.84,8,14.58,185,0.59,0.51,2094,-5.00,0.99,3,0.5000,36.50,102,49,-5.00,11,13.64,20.80,20.78,14.50
132094,5.47,14.84,3,14.36,13.76,8,14.58,185,0.59,0.59,2106,-5.00,1.00,3,0.5000,37.00,102,49,-5.00,11,13.49,20.37,20.78,14.50
132198,6.25,14.84,3,14.36,13.76,8,14.58,185,0.59,0.66,2100,-5.00,1.00,3,0.5000,37.00,102,49,-5.00,11,13.49,20.46,20.78,14.80
132302,7.03,14.84,3,14.36,13.76,8,14.58,185,0.58,0.57,2086,-5.00,1.00,3,0.5000,37.50,102,49,-5.00,11,13.49,19.86,20.78,14.80
132406,6.25,14.84,3,14.36,13.76,8,14.58,185,0.58,0.57,2094,-5.00,1.00,3,0.5000,37.50,102,49,-5.00,11,13.64,20.37,20.78,14.10
132509,7.03,14.84,3,14.36,13.36,8,14.58,185,0.57,0.57,2078,-5.00,1.00,3,0.5000,37.50,102,49,-5.00,11,13.49,19.86,20.39,14.80
132614,7.03,14.84,3,14.36,13.36,8,14.58,185,0.57,0.56,2074,-5.00,1.00,3,0.5000,37.50,102,49,-5.00,11,13.35,19.39,19.61,14.90
132718,7.03,14.84,3,14.36,13.76,8,14.58,185,0.56,0.56,2077,-5.00,1.00,3,0.5000,38.00,102,49,-5.00,11,13.06,19.31,18.04,15.00
132822,5.47,14.84,3,14.36,13.76,8,14.58,185,0.52,0.54,2052,-4.98,1.05,3,0.5000,38.50,102,49,-5.00,11,11.75,18.31,7.45,14.30
132926,3.91,14.84,3,14.36,13.76,8,14.57,183,0.44,0.46,1883,-4.93,1.12,3,0.5000,38.00,102,50,0.00,11,10.30,12.63,6.67,14.40
133030,3.12,14.84,3,14.36,13.76,8,14.57,185,0.38,0.34,1816,-4.87,1.09,3,0.5000,32.50,102,50,0.00,11,8.85,10.26,5.88,13.90
133134,0.00,14.06,2,14.36,13.76,8,14.57,185,0.35,0.32,1740,-4.82,1.07,3,0.5000,27.50,102,49,0.00,11,9.29,9.24,6.27,13.50
133238,0.00,14.06,2,14.36,12.96,8,14.57,183,0.32,0.30,1753,-4.78,1.00,3,0.5000,25.50,102,50,0.00,11,8.42,8.76,6.67,13.40
133342,0.00,13.28,2,14.36,13.36,10,14.57,183,0.32,0.32,1684,-4.73,1.00,3,0.5000,23.00,102,50,0.00,11,9.14,8.88,6.67,13.70
133446,0.00,12.50,2,14.36,13.76,10,14.57,183,0.33,0.33,1664,-4.69,1.00,3,0.5000,21.00,102,50,0.00,11,8.56,9.15,6.67,14.50
133550,0.00,11.72,2,14.36,13.76,10,14.58,183,0.34,0.35,1544,-4.64,0.99,3,0.5000,19.50,102,50,0.00,11,9.14,9.19,6.67,16.00
133653,0.00,11.72,2,14.36,13.76,10,14.58,183,0.34,0.35,1483,-4.60,0.99,3,0.5000,19.00,102,50,0.00,11,9.00,8.75,6.27,17.50
133758,0.00,10.94,2,14.36,13.76,10,14.59,183,0.35,0.36,1398,-4.56,1.00,3,0.5000,18.00,102,50,0.00,11,9.00,8.43,5.88,18.80
133862,0.00,10.16,2,14.36,13.60,10,14.59,183,0.35,0.35,1366,-4.52,1.00,3,0.5000,18.00,102,50,0.00,11,9.14,8.07,5.88,20.00
133966,0.00,10.16,2,14.36,13.76,10,14.60,183,0.36,0.36,1310,-4.49,1.00,3,0.5000,17.50,102,50,0.00,11,9.58,8.07,5.88,22.30
134070,0.00,9.38,2,14.36,13.76,10,14.60,183,0.36,0.36,1293,-4.45,1.00,3,0.5000,17.50,102,50,0.00,11,10.01,7.76,5.88,24.40
134174,0.00,8.59,2,14.36,13.84,10,14.60,183,0.36,0.36,1241,-4.42,1.00,3,0.5000,17.00,102,50,0.00,11,10.16,7.60,5.88,30.40
134278,0.00,8.59,2,14.36,13.76,10,14.61,183,0.37,0.38,1188,-4.38,1.00,3,0.5000,17.00,102,50,0.00,11,10.45,7.52,5.88,30.90
134382,0.00,8.59,2,14.36,13.84,10,14.62,183,0.38,0.39,1140,-4.35,1.00,3,0.5000,22.00,102,51,0.00,11,10.59,7.33,5.49,41.60
134486,0.00,7.81,2,14.36,13.68,10,14.63,183,0.38,0.39,1088,-4.32,1.00,3,0.5000,22.00,102,51,0.00,11,10.88,7.22,5.49,54.50
134590,0.00,7.81,2,14.36,13.68,10,14.62,183,0.38,0.37,1137,-4.29,1.00,3,0.5000,22.00,102,49,0.00,11,10.88,6.75,5.49,63.00
134694,0.00,7.03,2,14.36,13.84,10,14.61,183,0.37,0.37,1164,-4.26,1.00,3,0.5000,21.00,100,50,0.00,11,10.59,6.78,5.49,68.90
134798,0.00,7.03,2,14.36,13.76,10,14.60,183,0.34,0.32,1317,-4.22,1.06,3,0.5000,17.50,100,50,0.00,11,10.45,6.82,5.88,72.40
134902,0.00,6.25,2,14.36,13.84,10,14.60,183,0.33,0.32,1291,-4.18,1.00,3,0.5000,17.50,102,50,0.00,11,10.30,6.93,5.88,44.90
135006,0.00,6.25,2,14.36,13.60,10,14.60,183,0.34,0.34,1279,-4.15,1.00,3,0.5000,17.50,102,50,0.00,11,9.72,7.29,5.88,31.50
135110,0.00,6.25,2,14.36,13.84,10,14.60,183,0.34,0.35,1264,-4.12,1.00,3,0.5000,17.50,102,50,0.00,11,9.72,7.22,5.88,25.80
135214,0.00,5.47,2,14.36,13.76,10,14.60,183,0.34,0.33,1260,-4.08,1.00,3,0.5000,17.00,102,50,0.00,11,9.72,7.00,5.88,22.20
135318,0.00,5.47,2,14.36,13.84,10,14.60,183,0.34,0.34,1242,-4.05,1.00,3,0.5000,17.00,102,50,0.00,11,9.58,7.00,5.88,20.90
135422,0.00,5.47,2,14.36,13.84,10,14.60,183,0.34,0.34,1213,-4.02,1.00,3,0.5000,17.00,102,51,0.00,11,9.58,6.86,5.88,20.10
135526,0.00,5.47,2,14.36,13.28,10,14.60,183,0.34,0.34,1233,-3.98,1.00,3,0.5000,17.00,102,51,0.00,11,9.72,6.86,5.88,19.40
135630,0.00,4.69,2,14.36,12.64,10,14.60,183,0.34,0.32,1216,-3.95,1.00,3,0.5000,17.00,102,51,0.00,11,9.58,6.57,5.49,19.10
135734,0.00,4.69,2,14.36,13.20,10,14.61,183,0.33,0.32,1191,-3.91,1.00,3,0.5000,17.00,102,51,0.00,11,9.58,6.53,5.88,18.60
135838,0.00,4.69,2,14.36,13.76,10,14.62,183,0.33,0.32,1145,-3.88,1.00,3,0.5000,17.00,102,51,0.00,11,9.72,6.38,5.88,18.20
135942,0.00,4.69,2,14.36,13.84,10,14.62,183,0.34,0.34,1110,-3.85,1.00,3,0.5000,17.00,102,51,0.00,11,9.87,6.64,5.88,17.90
136046,0.00,3.91,2,14.36,13.60,10,14.63,183,0.34,0.34,1106,-3.82,1.00,3,0.5000,20.50,102,51,0.00,11,10.01,6.53,5.49,17.70
136150,0.00,3.91,2,14.36,13.68,10,14.62,183,0.34,0.33,1120,-3.78,1.00,3,0.5000,17.00,102,51,0.00,11,9.87,6.46,5.49,17.70
136254,0.00,3.91,2,14.36,13.60,10,14.62,183,0.34,0.33,1117,-3.75,1.00,3,0.5000,17.00,102,51,0.00,11,9.87,6.31,5.49,17.60
136358,0.00,3.91,2,14.36,13.68,10,14.62,183,0.33,0.32,1122,-3.72,1.00,3,0.5000,17.00,102,51,0.00,11,10.01,6.21,5.49,17.40
136462,0.00,3.91,2,14.36,13.76,10,14.62,183,0.33,0.33,1108,-3.70,1.00,3,0.5000,17.00,102,51,0.00,11,10.16,6.27,5.49,17.20
136566,0.00,3.12,2,14.36,13.68,10,14.62,183,0.34,0.33,1138,-3.66,1.00,3,0.5000,18.50,102,51,0.00,11,10.01,6.24,5.49,17.00
136670,0.00,3.12,2,14.36,13.76,10,14.62,183,0.34,0.32,1140,-3.63,1.00,3,0.5000,18.00,102,51,0.00,11,10.01,6.17,5.49,16.80
136774,0.00,3.12,2,14.36,13.84,10,14.62,183,0.34,0.33,1127,-3.60,1.00,3,0.5000,18.50,102,50,0.00,11,10.01,6.17,5.49,16.90
136879,0.00,3.12,2,14.36,13.76,10,14.62,183,0.33,0.32,1126,-3.57,1.00,3,0.5000,18.00,102,50,0.00,11,10.16,5.95,5.49,16.90
136982,0.00,3.12,2,14.36,13.76,10,14.62,183,0.33,0.33,1113,-3.54,1.00,3,0.5000,18.00,102,50,0.00,11,10.30,6.08,5.49,16.60
137087,0.00,0.78,2,14.36,13.68,10,14.62,183,0.34,0.33,1108,-3.50,1.00,3,0.5000,18.50,102,50,0.00,11,10.30,6.11,5.49,16.70
137191,0.00,0.78,2,14.36,13.68,10,14.63,183,0.34,0.33,1105,-3.48,1.00,3,0.5000,18.00,102,50,0.00,11,10.45,6.08,5.49,16.70
137295,0.00,0.78,2,14.36,13.68,10,14.63,183,0.34,0.33,1083,-3.45,1.00,3,0.5000,19.50,102,50,0.00,11,10.45,5.95,5.49,16.70
137399,0.00,0.78,2,14.36,13.60,10,14.63,183,0.33,0.34,1086,-3.42,1.00,3,0.5000,21.50,102,50,0.00,11,11.17,5.76,5.49,16.80
137503,0.00,0.78,2,14.36,13.76,10,14.64,183,0.33,0.34,1054,-3.39,1.00,3,0.5000,21.00,102,50,0.00,11,11.17,5.92,5.49,17.00
137607,0.00,0.78,2,14.36,13.68,10,14.64,183,0.33,0.34,1042,-3.36,1.00,3,0.5000,22.00,102,51,0.00,11,11.32,5.76,5.49,16.60
137711,0.00,0.78,2,14.36,13.68,10,14.70,183,0.33,0.34,1042,-3.33,1.00,3,0.5000,22.00,102,51,0.00,11,11.03,5.76,5.49,16.70
137815,0.00,0.78,2,14.36,13.76,10,14.65,183,0.33,0.33,1014,-3.30,1.00,3,0.5000,22.00,102,51,0.00,11,11.17,5.88,5.49,16.90
137919,0.00,0.78,2,14.36,13.76,10,14.65,183,0.33,0.32,1011,-3.27,1.00,3,0.5000,18.00,102,51,0.00,11,11.32,5.79,5.49,16.60
138023,0.00,0.78,2,14.36,13.84,10,14.59,183,0.33,0.32,990,-3.25,1.00,3,0.5000,19.50,102,51,0.00,11,10.74,5.56,5.49,16.70
138126,0.00,2.34,2,14.36,13.76,10,14.64,183,0.33,0.32,1046,-3.22,1.00,3,0.5000,18.00,102,50,0.00,11,10.59,5.59,5.88,16.80
138231,0.00,0.78,2,14.36,13.60,10,14.64,183,0.33,0.32,1055,-3.18,1.00,3,0.5000,17.00,102,50,0.00,11,10.88,5.69,5.88,16.60
138335,0.00,0.78,2,14.36,13.68,8,14.64,183,0.34,0.34,1042,-3.16,1.00,3,0.5000,17.50,102,50,0.00,11,10.74,5.85,5.49,16.90
138439,1.56,2.34,2,14.36,13.60,8,14.70,183,0.33,0.34,1036,-3.13,1.00,3,0.5000,21.00,102,50,0.00,11,11.61,5.76,5.88,16.60
138543,3.91,0.78,1,14.36,13.76,8,14.65,183,0.33,0.34,1010,-3.10,1.00,3,0.5000,20.00,102,50,0.00,11,11.61,5.66,5.88,16.60
138647,5.47,0.78,2,14.36,13.60,8,14.65,183,0.34,0.36,1011,-3.07,1.00,3,0.5000,21.50,102,51,0.00,11,11.46,5.82,5.88,16.70
138751,7.81,0.78,2,14.36,13.76,8,14.65,183,0.34,0.33,994,-3.05,1.00,3,0.5000,20.50,102,51,0.00,11,11.46,5.72,5.88,16.60
138855,9.38,0.78,2,14.36,13.68,8,14.65,183,0.34,0.33,1015,-3.02,1.00,3,0.5000,16.50,102,51,0.00,11,11.32,5.88,5.49,16.70
138959,10.16,0.78,2,14.36,13.68,8,14.59,183,0.33,0.32,1018,-2.99,1.00,3,0.5000,16.00,102,51,0.00,11,10.45,5.66,5.49,16.70
139063,11.72,2.34,1,14.36,13.76,8,14.63,183,0.33,0.31,1073,-2.96,1.00,3,0.5000,16.00,102,51,0.00,11,10.45,5.56,5.49,16.50
139167,11.72,2.34,1,14.36,13.76,8,14.63,183,0.32,0.31,1078,-2.93,1.00,3,0.5000,16.00,102,50,0.00,11,10.59,5.47,5.49,16.30
139271,13.28,2.34,1,14.36,13.76,8,14.63,183,0.32,0.31,1068,-2.90,1.00,3,0.5000,16.50,102,50,0.00,11,10.59,5.59,5.49,16.20
139374,14.06,0.78,1,14.36,13.68,8,14.63,183,0.32,0.33,1070,-2.87,1.00,3,0.5000,16.50,102,50,0.00,11,10.59,5.63,5.49,16.10
139479,15.62,0.78,2,14.36,13.60,8,14.63,183,0.32,0.33,1066,-2.84,1.00,3,0.5000,17.00,102,50,0.00,11,11.46,5.72,5.49,16.00
139583,16.41,0.78,2,14.36,13.76,8,14.64,183,0.32,0.33,1032,-2.82,1.00,3,0.5000,17.00,102,50,0.00,11,11.46,5.69,5.49,16.10
139686,17.19,0.78,1,14.36,13.68,8,14.64,183,0.32,0.33,1044,-2.78,1.00,3,0.5000,18.00,102,51,0.00,11,11.32,5.66,5.49,16.00
139791,17.97,0.78,1,14.36,13.68,8,14.70,183,0.32,0.33,1045,-2.75,1.00,3,0.5000,18.00,102,51,0.00,11,11.17,5.63,5.49,15.90
139895,17.97,0.78,2,14.36,13.84,8,14.64,183,0.32,0.32,1024,-2.73,1.00,3,0.5000,17.50,102,51,0.00,11,11.03,5.72,5.49,15.50
139999,19.53,2.34,1,14.36,13.68,8,14.64,183,0.32,0.30,1030,-2.70,1.00,3,0.5000,15.00,102,51,0.00,11,11.03,5.53,5.49,15.80
140103,20.31,2.34,1,14.36,13.68,8,14.64,183,0.32,0.30,1031,-2.66,1.00,3,0.5000,15.00,102,51,0.00,11,10.30,5.53,5.49,15.60
140207,20.31,2.34,2,14.36,13.76,8,14.63,183,0.32,0.31,1094,-2.64,1.00,3,0.5000,15.00,102,51,0.00,11,10.30,5.56,5.49,15.20
140311,20.31,0.78,2,14.36,13.76,8,14.63,183,0.32,0.31,1091,-2.61,1.00,3,0.5000,15.50,102,50,0.00,11,10.30,5.69,5.49,15.00
140415,20.31,0.78,2,14.36,13.76,8,14.63,183,0.32,0.32,1074,-2.58,1.00,3,0.5000,16.00,102,50,0.00,11,10.45,5.66,5.49,15.60
140519,20.31,2.34,2,14.36,13.76,8,14.63,183,0.32,0.31,1075,-2.55,1.00,3,0.5000,16.00,102,50,0.00,11,10.59,5.63,5.49,15.90
140623,20.31,0.78,2,14.36,13.68,8,14.63,183,0.32,0.32,1084,-2.52,1.00,3,0.5000,16.00,102,50,0.00,11,10.59,5.63,5.49,15.00
140727,21.09,0.78,2,14.36,13.60,8,14.63,183,0.32,0.33,1076,-2.49,1.00,3,0.5000,17.00,102,50,0.00,11,11.32,5.75,5.49,14.80
140831,21.09,0.78,2,14.36,13.76,8,14.64,183,0.32,0.33,1032,-2.46,1.00,3,0.5000,17.50,102,50,0.00,11,11.32,5.63,5.49,14.70
140935,21.88,0.78,1,14.36,13.76,8,14.64,183,0.32,0.33,1030,-2.43,1.00,3,0.5000,19.50,102,51,0.00,11,11.32,5.69,5.49,15.40
141039,21.88,2.34,1,14.36,13.76,8,14.70,183,0.32,0.33,1038,-2.40,1.00,3,0.5000,19.50,102,51,0.00,11,11.17,5.56,5.49,14.50
141143,21.88,2.34,1,14.36,13.76,8,14.65,183,0.32,0.31,1005,-2.38,1.00,3,0.5000,20.00,102,51,0.00,11,11.32,5.53,5.49,14.30
141247,21.88,2.34,1,14.36,13.68,8,14.65,183,0.32,0.30,1003,-2.34,1.00,3,0.5000,16.50,102,51,0.00,11,10.45,5.56,5.49,14.60
141351,21.88,2.34,1,14.36,13.76,8,14.64,183,0.32,0.30,1056,-2.32,1.00,3,0.5000,17.00,102,51,0.00,11,10.45,5.30,5.49,14.50
141455,21.09,2.34,1,14.36,13.76,8,14.64,183,0.32,0.31,1050,-2.29,1.00,3,0.5000,16.50,102,50,0.00,11,10.59,5.37,5.49,14.60
141559,21.09,2.34,2,14.36,13.60,8,14.64,183,0.32,0.32,1035,-2.26,1.00,3,0.5000,17.00,102,50,0.00,11,10.74,5.59,5.88,14.50
141663,21.09,0.78,2,14.36,13.68,8,14.64,183,0.33,0.35,1038,-2.23,1.00,3,0.5000,20.00,102,50,0.00,11,10.88,5.85,5.88,14.50
141767,21.88,0.78,2,14.36,13.60,8,14.70,183,0.34,0.37,1028,-2.21,1.00,3,0.5000,20.50,102,50,0.00,11,11.75,5.98,5.88,14.50
141871,21.09,0.78,2,14.36,13.68,8,14.65,183,0.34,0.36,976,-2.18,1.00,3,0.5000,22.00,102,51,0.00,11,11.61,5.66,5.88,14.50
141975,21.09,2.34,1,14.36,13.84,8,14.66,183,0.34,0.33,932,-2.15,1.00,3,0.5000,22.00,102,51,0.00,11,11.75,5.59,5.88,14.40
142079,21.09,0.78,1,14.36,13.76,8,14.67,183,0.35,0.33,924,-2.13,1.00,3,0.5000,17.50,102,51,0.00,11,10.88,5.53,5.88,14.50
142183,20.31,2.34,2,14.36,13.68,8,14.65,183,0.35,0.33,986,-2.10,1.00,3,0.5000,17.00,102,50,0.00,11,11.03,5.50,5.88,14.40
142287,19.53,2.34,1,14.36,13.60,8,14.65,183,0.35,0.33,990,-2.07,1.00,3,0.5000,17.00,102,50,0.00,11,11.17,5.40,5.88,14.30
142391,19.53,2.34,1,14.36,13.68,8,14.65,183,0.35,0.36,974,-2.05,1.00,3,0.5000,22.00,102,50,0.00,11,12.04,5.56,5.88,14.40
142495,18.75,2.34,1,14.36,13.76,8,14.67,183,0.35,0.38,910,-2.02,1.00,3,0.5000,22.00,102,51,0.00,11,11.90,5.56,5.88,14.20
142599,18.75,2.34,1,14.36,13.76,8,14.68,183,0.36,0.34,863,-1.99,1.00,3,0.5000,20.00,102,51,0.00,11,11.17,5.53,5.49,14.10
142703,17.97,2.34,1,14.36,13.68,8,14.66,183,0.35,0.33,928,-1.97,1.00,3,0.5000,20.50,102,50,0.00,11,11.46,5.24,5.49,14.30
142807,17.19,2.34,1,14.36,13.52,8,14.66,183,0.35,0.36,930,-1.94,1.00,3,0.5000,19.00,102,50,0.00,11,11.32,5.18,5.49,14.20
142911,17.19,2.34,1,14.36,13.60,8,14.68,183,0.35,0.38,860,-1.92,1.00,3,0.5000,22.00,102,51,0.00,11,12.19,5.30,5.49,14.10
143015,17.19,2.34,1,14.36,13.84,8,14.69,183,0.36,0.34,812,-1.90,1.00,3,0.5000,22.00,104,51,0.00,11,12.04,5.08,5.49,14.20
143119,17.19,2.34,1,14.36,13.60,8,14.68,183,0.36,0.33,872,-1.87,1.00,3,0.5000,20.50,104,50,0.00,11,11.46,4.99,5.49,14.20
143223,16.41,2.34,1,14.36,13.52,8,14.68,183,0.36,0.56,869,-1.85,1.00,3,0.5000,18.50,104,50,0.00,11,12.33,5.02,5.49,14.20
143327,15.62,2.34,1,14.36,13.76,8,14.69,183,0.36,0.40,781,-1.83,1.00,3,0.5000,22.00,104,52,0.00,11,12.33,5.02,5.49,14.20
143431,16.41,2.34,1,14.36,13.36,8,14.69,183,0.37,0.37,813,-1.81,1.00,3,0.5000,21.00,104,52,0.00,11,11.75,4.99,5.49,14.40
143535,15.62,2.34,1,14.36,13.36,8,14.69,183,0.37,0.55,815,-1.78,1.00,3,0.5000,17.50,104,50,0.00,11,11.61,4.90,5.49,14.40
143639,14.84,2.34,1,14.36,13.60,8,14.69,183,0.38,0.42,746,-1.77,1.00,3,0.5000,22.00,104,51,0.00,11,12.48,5.02,5.49,14.20
143743,14.84,2.34,1,14.36,13.52,8,14.69,183,0.38,0.36,812,-1.74,1.00,3,0.5000,17.00,104,51,0.00,11,11.75,4.84,5.88,14.30
143847,14.06,2.34,1,14.36,13.52,8,14.68,183,0.38,0.35,858,-1.72,1.00,3,0.5000,15.50,104,50,0.00,11,11.61,5.02,5.49,14.10
143951,13.28,2.34,1,14.36,13.60,8,14.68,183,0.36,0.39,837,-1.70,1.00,3,0.5000,16.50,104,51,0.00,11,12.33,5.15,5.49,14.20
144055,13.28,2.34,1,14.36,13.76,8,14.68,183,0.36,0.35,861,-1.67,1.00,3,0.5000,16.00,104,51,0.00,11,12.04,5.08,5.49,14.20
144159,13.28,2.34,1,14.36,13.76,8,14.67,183,0.35,0.31,900,-1.65,1.00,3,0.5000,12.00,104,51,0.00,11,11.17,4.93,5.49,14.40
144263,13.28,2.34,1,14.36,13.68,8,14.65,183,0.34,0.32,971,-1.62,1.00,3,0.5000,12.00,104,50,0.00,11,11.17,5.12,5.49,14.40
144367,14.06,2.34,1,14.36,13.68,8,14.66,183,0.34,0.35,968,-1.59,1.00,3,0.5000,12.00,104,50,0.00,11,11.17,5.37,5.49,14.50
144471,13.28,2.34,1,14.36,13.68,8,14.67,183,0.34,0.36,920,-1.57,1.00,2,0.5000,13.50,104,50,0.00,11,12.04,5.46,5.88,14.60
144575,14.06,2.34,1,14.36,13.76,8,14.67,183,0.34,0.35,922,-1.54,1.00,2,0.5000,16.00,104,51,0.00,11,11.75,5.30,5.88,14.80
144679,14.84,2.34,1,14.36,13.84,8,14.67,183,0.34,0.33,897,-1.51,1.00,2,0.5000,12.00,104,51,0.00,11,11.17,5.34,5.88,14.70
144783,15.62,2.34,1,14.36,13.60,8,14.66,183,0.34,0.33,959,-1.49,1.00,2,0.5000,12.00,104,50,0.00,11,11.17,5.27,5.49,14.80
144887,14.84,2.34,1,14.36,13.68,8,14.66,183,0.34,0.33,965,-1.46,1.00,2,0.5000,12.00,104,50,0.00,11,11.17,5.30,5.49,14.90
144991,14.84,2.34,1,14.36,13.60,8,14.66,183,0.34,0.36,951,-1.44,1.00,2,0.5000,16.50,104,50,0.00,11,12.04,5.40,5.49,14.90
145095,14.84,2.34,1,14.36,13.76,8,14.67,183,0.34,0.37,896,-1.42,1.00,2,0.5000,18.00,104,51,0.00,11,11.90,5.30,5.88,14.90
145199,15.62,2.34,1,14.36,13.76,8,14.68,183,0.35,0.34,850,-1.38,1.00,2,0.5000,16.00,104,51,0.00,11,11.46,5.37,5.49,15.10
