Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
108802,0.00,0.00,2,14.36,13.36,10,14.64,190,0.38,0.37,1036,0.00,1.00,3,0.5000,16.00,124,0,0.00,11,7.84,6.41,5.49,11.70
108906,0.00,0.00,2,14.36,13.44,10,14.65,190,0.38,0.37,1027,0.00,1.00,3,0.5000,16.50,124,0,0.00,11,7.84,6.34,5.49,11.90
109010,0.00,0.00,2,14.36,13.44,10,14.64,190,0.38,0.38,1014,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,7.84,6.34,5.49,12.10
109114,0.00,0.00,2,14.36,13.44,10,14.65,190,0.37,0.37,1003,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,7.69,6.27,5.49,12.30
109218,0.00,0.00,2,14.36,13.44,10,14.65,190,0.37,0.37,1006,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,7.69,6.20,5.49,12.30
109322,0.00,0.00,2,14.36,13.52,10,14.65,190,0.37,0.38,996,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,7.84,6.20,5.49,12.50
109426,0.00,0.00,2,14.36,13.44,10,14.65,190,0.38,0.39,984,0.00,1.00,3,0.5000,17.50,124,0,0.00,11,7.98,6.34,5.88,12.50
109530,0.00,0.00,2,14.36,13.36,10,14.65,190,0.38,0.38,981,0.00,1.00,3,0.5000,17.50,124,0,0.00,11,7.98,6.34,5.88,12.60
109634,0.00,0.00,2,14.36,13.36,10,14.65,190,0.38,0.38,988,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,8.13,6.34,5.88,12.60
109738,0.00,0.00,2,14.36,13.44,10,14.65,190,0.38,0.39,980,0.00,1.00,3,0.5000,17.50,124,0,0.00,11,8.13,6.30,5.88,12.60
109842,0.00,0.00,2,14.36,13.44,10,14.65,190,0.38,0.38,977,0.00,1.00,3,0.5000,17.50,124,0,0.00,11,8.13,6.27,5.88,12.80
109946,0.00,0.00,2,14.36,13.20,10,14.65,190,0.38,0.38,984,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,8.27,6.20,5.88,12.90
110050,0.00,0.00,2,14.36,13.44,10,14.66,190,0.38,0.38,972,0.00,1.00,3,0.5000,17.50,124,0,0.00,11,8.27,6.20,5.88,12.90
110154,0.00,0.00,2,14.36,13.36,10,14.66,190,0.38,0.39,962,0.00,1.00,3,0.5000,18.00,124,0,0.00,11,8.27,6.20,5.88,12.90
110257,0.00,0.00,2,14.36,13.36,10,14.66,190,0.38,0.38,963,0.00,1.00,3,0.5000,17.50,124,0,0.00,11,8.27,6.13,5.88,13.00
110362,0.00,0.00,2,14.36,13.44,10,14.66,190,0.38,0.39,954,0.00,1.00,3,0.5000,18.00,124,0,0.00,11,8.27,6.13,5.88,13.00
110466,0.00,0.00,2,14.36,13.44,10,14.66,190,0.38,0.39,942,0.00,1.00,3,0.5000,19.00,124,0,0.00,11,8.42,6.10,5.88,13.10
110570,0.00,0.00,2,14.36,13.36,10,14.66,190,0.39,0.39,944,0.00,1.00,3,0.5000,18.50,124,0,0.00,11,8.42,6.07,5.88,13.30
110674,0.00,0.00,2,14.36,13.36,10,14.66,190,0.39,0.39,927,0.00,1.00,3,0.5000,20.00,124,0,0.00,11,8.42,6.07,5.88,13.20
110778,0.00,0.00,2,14.36,13.44,10,14.66,190,0.39,0.39,923,0.00,1.00,3,0.5000,19.50,124,0,0.00,11,8.42,6.00,5.88,13.40
110882,0.00,0.00,2,14.36,13.36,10,14.66,190,0.38,0.39,932,0.00,1.00,3,0.5000,18.00,124,0,0.00,11,8.56,6.00,5.49,13.30
110985,0.00,0.00,2,14.36,13.44,10,14.65,190,0.38,0.37,962,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,8.42,5.94,5.49,13.30
111090,0.00,0.00,2,14.36,13.44,10,14.64,190,0.37,0.35,1011,0.00,1.00,3,0.5000,14.50,124,0,0.00,11,8.42,5.94,5.88,13.40
111193,0.00,0.00,2,14.36,13.36,10,14.64,190,0.36,0.34,1050,0.00,1.00,3,0.5000,12.00,124,0,0.00,11,8.27,5.94,5.88,13.50
111298,0.00,0.00,2,14.36,13.52,10,14.63,190,0.34,0.33,1099,0.00,1.00,3,0.5000,12.00,124,0,0.00,11,8.13,6.00,5.88,13.40
111402,0.00,0.00,2,14.36,13.44,10,14.62,190,0.33,0.31,1147,0.00,1.00,3,0.5000,12.00,124,0,0.00,11,7.84,5.97,5.49,13.50
111506,0.00,0.00,2,14.36,13.44,10,14.61,190,0.32,0.29,1186,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,7.55,5.81,5.49,13.70
111610,0.00,0.00,2,14.36,13.52,10,14.61,190,0.30,0.29,1205,0.00,1.00,3,0.5000,17.00,124,0,0.00,11,7.40,5.81,5.49,13.90
111714,0.00,0.00,2,14.36,13.28,10,14.60,190,0.30,0.29,1213,0.00,0.96,3,0.5000,17.00,124,0,0.00,11,7.25,5.88,5.88,14.20
111818,0.00,0.00,2,14.36,13.44,10,14.60,190,0.30,0.30,1203,0.00,0.96,2,0.5000,19.00,124,0,0.00,11,7.11,5.94,5.88,14.30
111922,0.00,0.00,2,14.36,13.44,10,14.60,190,0.30,0.30,1198,0.00,0.96,2,0.5000,22.00,124,0,0.00,11,6.96,5.97,5.88,14.30
112026,0.00,0.00,2,14.36,13.52,8,14.60,190,0.30,0.30,1209,0.00,1.00,2,0.5000,23.50,124,0,0.00,11,6.96,6.00,5.88,15.30
112130,0.78,0.00,2,14.36,13.44,8,14.60,190,0.30,0.30,1214,0.00,1.00,2,0.5000,23.50,124,0,0.00,11,6.96,6.00,5.88,14.80
112234,0.00,0.00,2,14.36,13.36,8,14.60,190,0.30,0.30,1210,0.00,1.00,2,0.5000,23.50,124,0,0.00,11,6.82,5.97,5.88,14.80
112338,0.00,0.00,2,14.36,13.44,8,14.60,190,0.30,0.30,1203,0.00,1.00,2,0.5000,22.00,124,0,0.00,11,6.82,5.97,5.88,14.70
112442,0.78,0.00,2,14.36,13.44,8,14.61,190,0.30,0.30,1203,0.00,1.00,2,0.5000,20.50,124,0,0.00,11,6.82,5.94,5.88,14.80
112546,0.78,0.00,2,14.36,13.52,8,14.61,190,0.30,0.30,1190,0.00,1.00,2,0.5000,19.00,124,0,0.00,11,6.82,5.94,5.88,14.70
112650,0.78,0.00,2,14.36,13.44,8,14.61,190,0.30,0.30,1183,0.00,1.00,2,0.5000,18.00,124,0,0.00,11,6.82,5.91,5.88,14.70
112754,0.78,0.00,2,14.36,13.20,8,14.61,190,0.30,0.30,1164,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,6.82,5.88,5.88,14.70
112858,0.78,0.00,2,14.36,13.12,8,14.62,190,0.30,0.31,1154,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,6.96,5.88,5.49,14.70
112962,0.78,0.00,2,14.36,13.44,8,14.62,190,0.31,0.31,1143,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,7.11,5.88,5.49,14.60
113066,0.78,0.00,2,14.36,13.44,8,14.62,190,0.31,0.31,1135,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,7.25,5.88,5.49,14.60
113170,0.78,0.00,2,14.36,13.36,8,14.62,190,0.31,0.31,1147,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,7.25,5.84,5.49,14.50
113274,1.56,0.00,2,14.36,13.44,8,14.62,190,0.31,0.31,1144,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,7.11,5.81,5.49,14.90
113378,1.56,0.00,2,14.36,13.44,8,14.62,190,0.31,0.31,1140,0.00,1.00,2,0.5000,17.00,124,0,0.00,11,7.11,5.78,5.49,14.80
113483,2.34,0.00,2,14.36,13.44,8,14.62,190,0.31,0.31,1127,0.00,1.00,2,0.5000,17.50,124,0,0.00,11,7.11,5.78,5.49,14.90
113586,2.34,0.00,2,14.36,13.52,8,14.63,190,0.31,0.31,1110,0.00,1.00,2,0.5000,18.50,124,0,0.00,11,6.96,5.78,5.49,15.00
113690,2.34,0.00,2,14.36,13.44,8,14.63,190,0.31,0.31,1096,0.00,1.00,2,0.5000,19.50,124,0,0.00,11,7.11,5.78,5.49,15.20
113794,2.34,0.00,2,14.36,13.44,8,14.63,190,0.31,0.32,1084,0.00,1.00,2,0.5000,20.00,124,0,0.00,11,7.11,5.75,5.49,15.00
113898,2.34,0.00,2,14.36,13.44,8,14.63,190,0.32,0.32,1064,0.00,1.00,2,0.5000,21.00,124,0,0.00,11,7.11,5.75,5.49,14.90
114002,2.34,0.00,2,14.36,13.36,8,14.64,190,0.32,0.32,1062,0.00,1.00,2,0.5000,21.00,124,0,0.00,11,7.11,5.68,5.49,14.80
114106,1.56,1.56,1,14.36,13.36,8,14.64,190,0.32,0.32,1053,0.00,1.00,2,0.5000,21.00,124,0,0.00,11,7.25,5.59,5.49,14.80
114210,1.56,1.56,1,14.36,13.44,8,14.64,190,0.32,0.32,1051,0.00,1.00,2,0.5000,20.50,124,0,0.00,11,7.25,5.55,5.49,14.50
114314,0.78,1.56,1,14.36,13.44,8,14.64,190,0.32,0.32,1042,0.00,1.00,2,0.5000,20.50,124,0,0.00,11,7.25,5.49,5.49,14.50
114418,0.78,1.56,1,14.36,13.44,8,14.64,190,0.32,0.32,1043,0.00,1.00,2,0.5000,20.00,124,0,0.00,11,7.25,5.49,5.49,14.30
114523,0.00,1.56,1,14.36,13.44,8,14.64,190,0.32,0.32,1043,0.00,1.00,2,0.5000,19.50,124,0,0.00,11,7.25,5.49,5.49,14.40
114626,0.00,1.56,1,14.36,13.36,8,14.64,190,0.32,0.32,1037,0.00,1.00,2,0.5000,19.50,124,0,0.00,11,7.25,5.49,5.49,14.30
114730,-0.78,1.56,1,14.36,13.52,8,14.64,190,0.32,0.32,1030,0.00,1.00,2,0.5000,19.50,124,0,0.00,11,7.25,5.46,5.49,14.20
114834,-0.78,1.56,1,14.36,13.44,8,14.64,190,0.32,0.32,1018,0.00,1.00,2,0.5000,20.50,124,0,0.00,11,7.25,5.42,5.49,14.10
114938,-1.56,1.56,1,14.36,13.52,8,14.64,190,0.32,0.32,1010,0.00,1.00,2,0.5000,20.50,124,0,0.00,11,7.25,5.39,5.49,14.10
115042,-1.56,1.56,1,14.36,13.36,8,14.65,190,0.32,0.32,1018,0.00,1.00,2,0.5000,19.50,124,0,0.00,11,7.25,5.42,5.49,14.10
115146,-2.34,1.56,1,14.36,13.44,8,14.65,190,0.33,0.33,1008,0.00,1.00,2,0.5000,19.50,124,0,0.00,11,7.55,5.59,5.88,14.10
115250,-2.34,0.00,2,14.36,13.44,8,14.65,190,0.34,0.36,996,0.00,1.00,2,0.5000,17.50,124,0,0.00,11,7.84,6.07,6.67,14.00
115354,-2.34,0.00,2,14.36,13.44,8,14.65,190,0.36,0.37,986,0.00,1.00,2,0.5000,20.00,124,0,0.00,11,8.13,6.27,6.67,14.10
115458,-2.34,0.00,2,14.36,13.44,8,14.65,190,0.36,0.38,1000,0.00,1.00,2,0.5000,22.50,124,0,0.00,11,8.42,6.30,6.67,14.20
115562,-1.56,0.00,2,14.36,13.44,8,14.64,190,0.36,0.37,1025,0.00,0.99,2,0.5000,22.50,124,0,0.00,11,8.56,6.30,6.67,14.40
115666,0.00,0.00,2,14.36,13.44,8,14.64,190,0.36,0.37,1039,0.00,0.99,2,0.5000,23.00,124,0,0.00,11,8.56,6.34,6.67,14.10
115770,0.78,0.00,2,14.36,13.44,8,14.63,190,0.37,0.37,1050,0.00,0.99,2,0.5000,23.50,124,0,0.00,11,8.71,6.56,7.06,15.20
115874,1.56,0.00,2,14.36,13.44,8,14.63,190,0.37,0.38,1063,0.00,0.99,2,0.5000,23.50,124,0,0.00,11,8.85,6.71,7.06,15.20
115978,2.34,0.00,2,14.36,13.52,8,14.63,190,0.37,0.38,1079,0.00,0.99,2,0.5000,23.50,124,0,0.00,11,8.85,6.78,7.06,15.30
116084,3.12,0.00,2,14.36,13.36,8,14.63,190,0.37,0.37,1090,0.00,0.99,2,0.5000,24.00,124,0,0.00,11,8.85,6.82,7.45,15.60
116186,4.69,0.00,2,14.36,13.52,8,14.63,190,0.37,0.38,1100,0.00,0.99,2,0.5000,24.00,124,0,0.00,11,8.85,6.82,7.45,15.80
116290,5.47,0.00,2,14.36,13.44,8,14.63,190,0.37,0.37,1107,0.00,0.99,2,0.5000,24.00,124,0,0.00,11,8.85,6.82,7.45,15.80
116394,6.25,0.00,2,14.36,13.44,8,14.63,190,0.37,0.37,1096,0.00,0.99,2,0.5000,24.00,124,0,0.00,11,8.85,6.86,7.06,15.80
116498,6.25,0.00,2,14.36,13.52,8,14.62,190,0.37,0.37,1100,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.85,6.86,7.06,15.90
116602,7.03,0.00,2,14.36,13.36,8,14.62,190,0.37,0.37,1104,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.71,6.83,7.06,15.70
116706,7.03,0.00,2,14.36,13.44,8,14.62,190,0.37,0.37,1109,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.71,6.83,7.06,15.60
116810,7.81,0.00,2,14.36,13.44,8,14.62,190,0.36,0.36,1118,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.56,6.64,6.67,15.60
116914,7.81,0.00,2,14.36,13.52,8,14.62,190,0.35,0.34,1120,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.13,6.28,6.27,15.60
117018,7.81,0.00,2,14.36,13.52,8,14.62,190,0.34,0.33,1116,0.00,1.00,2,0.5000,23.50,124,0,0.00,11,7.98,6.21,6.27,15.30
117122,6.25,0.00,2,14.36,13.44,8,14.62,190,0.35,0.35,1120,0.00,1.00,2,0.5000,23.50,124,0,0.00,11,8.13,6.75,7.45,15.10
117226,5.47,0.00,2,14.36,13.52,8,14.62,190,0.36,0.38,1120,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.42,7.08,7.45,15.50
117330,6.25,0.00,2,14.36,13.44,8,14.62,190,0.37,0.39,1124,0.00,1.00,2,0.5000,24.00,124,0,0.00,11,8.71,7.31,7.84,14.50
117434,8.59,0.00,2,14.36,13.44,8,14.62,190,0.38,0.39,1140,0.00,0.99,2,0.5000,24.50,124,0,0.00,11,8.85,7.50,8.24,14.30
117538,10.94,0.00,2,14.36,13.36,8,14.61,189,0.39,0.41,1157,0.00,0.99,2,0.5000,25.00,124,0,0.00,11,9.29,7.93,8.63,14.90
117643,12.50,0.00,2,14.36,13.44,8,14.60,189,0.40,0.41,1185,0.00,0.99,2,0.5000,26.00,124,0,0.00,11,9.43,8.01,8.63,15.30
117746,14.84,0.00,2,14.36,13.44,8,14.60,189,0.40,0.40,1206,0.00,0.99,2,0.5000,26.00,124,0,0.00,11,9.58,8.05,8.63,15.50
117850,17.19,0.00,2,14.36,13.28,8,14.60,189,0.40,0.40,1222,0.00,0.99,2,0.5000,26.50,124,0,0.00,11,9.43,8.05,8.63,15.70
117955,17.19,0.00,2,14.36,13.52,8,14.60,189,0.40,0.39,1236,0.00,0.99,2,0.5000,26.50,124,0,0.00,11,9.43,8.13,8.63,15.80
118058,17.19,0.00,2,14.36,13.36,8,14.60,189,0.39,0.39,1245,0.00,0.99,2,0.5000,26.50,124,0,0.00,11,9.43,8.21,8.63,15.70
118162,16.41,0.00,2,14.36,13.44,8,14.60,189,0.39,0.39,1268,0.00,0.99,2,0.5000,27.00,124,0,0.00,11,9.29,8.25,8.63,15.20
118267,15.62,0.00,2,14.36,13.44,8,14.60,189,0.39,0.39,1272,0.00,0.99,2,0.5000,27.00,124,0,0.00,11,9.29,8.37,8.63,14.90
118370,15.62,0.00,2,14.36,13.36,8,14.60,189,0.40,0.39,1278,0.00,0.99,2,0.5000,27.00,124,0,0.00,11,9.29,8.41,8.63,14.20
118474,15.62,0.00,2,14.36,13.44,8,14.60,189,0.40,0.40,1270,0.00,1.00,2,0.5000,27.00,124,0,0.00,11,9.29,8.49,8.63,14.40
118578,15.62,0.00,2,14.36,13.36,8,14.60,189,0.40,0.40,1278,0.00,1.00,2,0.5000,27.00,124,0,0.00,11,9.14,8.53,8.63,14.50
118683,14.84,0.00,2,14.36,13.52,8,14.60,189,0.40,0.40,1308,0.00,1.00,2,0.5000,27.50,124,0,0.00,11,9.14,8.57,8.63,14.40
118786,14.06,0.00,2,14.36,13.44,8,14.60,189,0.40,0.39,1316,0.00,1.00,2,0.5000,27.50,124,0,0.00,11,9.14,8.65,8.63,14.40
118890,13.28,0.00,2,14.36,13.44,8,14.60,189,0.40,0.39,1309,0.00,1.00,2,0.5000,27.50,124,0,0.00,11,9.00,8.73,8.63,14.30
118994,12.50,0.00,2,14.36,13.44,8,14.60,189,0.39,0.40,1315,0.00,1.00,2,0.5000,27.50,124,0,0.00,11,9.00,8.73,8.63,14.20
119099,10.94,0.00,2,14.36,13.36,8,14.60,189,0.39,0.39,1336,0.00,1.00,2,0.5000,28.00,124,0,0.00,11,9.00,8.73,8.63,14.10
119203,10.16,0.00,2,14.36,13.36,8,14.59,189,0.39,0.39,1328,0.00,1.00,2,0.5000,28.00,124,0,0.00,11,9.00,8.73,9.02,14.20
119306,9.38,0.00,2,14.36,13.36,8,14.59,189,0.39,0.40,1333,0.00,1.00,2,0.5000,28.00,124,0,0.00,11,8.85,8.91,8.63,14.00
119410,9.38,0.00,2,14.36,13.52,8,14.59,189,0.39,0.39,1356,0.00,1.00,2,0.5000,28.00,124,0,0.00,11,8.85,8.73,8.63,14.00
119515,8.59,0.00,2,14.36,13.44,8,14.59,189,0.39,0.39,1349,0.00,1.00,2,0.5000,28.00,124,0,0.00,11,8.85,8.82,8.63,14.10
119619,8.59,0.00,2,14.36,13.36,8,14.59,189,0.39,0.39,1360,0.00,1.00,2,0.5000,28.00,124,0,0.00,11,8.71,8.73,9.02,14.20
119723,7.81,0.00,2,14.36,13.36,8,14.59,189,0.40,0.41,1384,0.00,1.00,2,0.5000,28.50,124,0,0.00,11,9.00,9.57,9.80,14.30
119827,8.59,0.00,2,14.36,13.28,8,14.59,189,0.42,0.42,1389,0.00,0.99,2,0.5000,29.50,124,0,0.00,11,9.43,10.15,10.20,14.30
119931,9.38,0.00,3,14.36,13.44,8,14.59,189,0.44,0.46,1428,0.00,0.99,2,0.5000,31.00,124,0,0.00,11,9.87,11.07,11.76,14.10
120035,11.72,0.00,3,14.36,13.28,8,14.58,189,0.46,0.47,1450,0.00,0.99,2,0.5000,32.00,124,0,0.00,11,10.45,11.56,12.16,15.10
120139,14.84,0.00,3,14.36,13.44,8,14.58,189,0.47,0.47,1504,0.00,0.99,2,0.5000,33.50,124,0,0.00,11,10.74,11.87,12.55,15.50
120243,16.41,0.78,3,14.36,13.36,8,14.58,189,0.46,0.47,1536,0.00,0.99,2,0.5000,34.50,124,0,0.00,11,10.74,11.98,12.55,15.60
120346,15.62,0.78,3,14.36,13.36,8,14.58,189,0.46,0.46,1567,0.00,0.99,2,0.5000,35.00,124,0,0.00,11,10.74,12.14,12.94,15.40
120451,15.62,0.78,3,14.36,13.44,8,14.58,189,0.47,0.46,1598,0.00,0.99,2,0.5000,35.50,124,0,0.00,11,10.88,12.52,13.33,14.90
120555,16.41,0.78,3,14.36,13.52,8,14.57,189,0.47,0.47,1617,0.00,0.99,2,0.5000,36.00,124,0,0.00,11,10.88,12.62,13.33,14.90
120659,17.19,3.12,3,14.36,13.36,8,14.57,189,0.47,0.47,1619,0.00,0.99,2,0.5000,36.00,124,0,0.00,11,10.88,12.68,13.33,14.80
120763,17.19,3.12,3,14.36,13.36,8,14.57,189,0.47,0.47,1633,0.00,0.99,2,0.5000,36.00,124,0,0.00,11,10.88,12.78,13.33,14.80
120867,17.19,3.12,3,14.36,13.44,8,14.57,189,0.46,0.46,1646,0.00,0.99,2,0.5000,36.00,124,0,0.00,11,10.74,12.73,13.33,14.90
120970,16.41,3.12,3,14.36,13.44,8,14.57,189,0.46,0.46,1676,0.00,0.99,2,0.5000,36.50,124,0,0.00,11,10.74,13.00,13.33,14.40
121075,15.62,3.12,3,14.36,13.36,8,14.57,189,0.46,0.46,1694,0.00,0.99,2,0.5000,36.50,124,0,0.00,11,10.59,13.11,13.33,14.40
121179,15.62,3.12,3,14.36,13.44,8,14.57,189,0.46,0.46,1710,0.00,0.99,2,0.5000,37.00,124,0,0.00,11,10.59,13.00,13.33,14.40
121283,15.62,3.12,3,14.36,13.20,8,14.57,189,0.46,0.46,1728,0.00,0.99,2,0.5000,37.00,124,0,0.00,11,10.45,13.16,13.33,14.40
121387,15.62,3.12,3,14.36,13.36,8,14.57,189,0.46,0.46,1743,0.00,0.99,2,0.5000,37.00,124,0,0.00,11,10.45,13.32,13.33,14.50
121490,15.62,3.12,3,14.36,13.36,8,14.57,189,0.46,0.46,1761,0.00,0.99,2,0.5000,37.00,124,0,0.00,11,10.45,13.38,13.33,14.40
121594,15.62,3.12,3,14.36,13.44,8,14.57,189,0.46,0.46,1774,0.00,0.99,2,0.5000,37.50,124,0,0.00,11,10.30,13.55,13.33,14.40
121699,16.41,3.12,3,14.36,13.28,8,14.57,189,0.46,0.46,1792,0.00,0.99,2,0.5000,37.50,124,0,0.00,11,10.45,13.78,13.73,14.50
121803,16.41,3.12,3,14.36,13.36,8,14.57,189,0.46,0.46,1800,0.00,0.99,2,0.5000,38.00,124,0,0.00,11,10.59,14.25,14.12,14.60
121907,17.19,3.12,3,14.36,13.36,8,14.57,189,0.46,0.46,1824,0.00,0.99,2,0.5000,38.00,124,0,0.00,11,10.59,14.13,14.51,14.60
122011,17.97,3.12,3,14.36,13.36,8,14.57,189,0.46,0.46,1843,0.00,0.99,2,0.5000,38.50,124,0,0.00,11,10.59,14.13,14.12,14.80
122115,18.75,3.12,3,14.36,13.52,8,14.57,187,0.46,0.46,1878,0.00,0.99,2,0.5000,38.50,124,0,0.00,11,10.45,14.25,14.12,14.80
122219,19.53,3.12,3,14.36,13.28,8,14.57,187,0.45,0.45,1897,0.00,0.99,2,0.5000,38.50,124,0,0.00,11,10.45,14.25,14.12,14.80
122323,19.53,3.12,3,14.36,12.48,8,14.57,187,0.45,0.45,1903,0.00,0.99,2,0.5000,38.50,124,0,0.00,11,10.45,14.30,14.51,14.80
122427,20.31,3.12,3,14.36,13.44,8,14.57,187,0.45,0.45,1930,0.00,0.99,2,0.5000,39.00,124,1,0.00,11,10.30,14.48,14.51,14.70
122531,21.09,3.12,3,14.36,13.44,8,14.57,187,0.45,0.45,1945,0.00,0.99,2,0.5000,39.00,124,1,0.00,11,10.30,14.65,14.51,14.70
122635,21.88,3.12,3,14.36,13.44,8,14.57,187,0.45,0.45,1951,0.00,0.99,2,0.5000,39.00,124,1,0.00,11,10.30,14.60,14.51,15.00
122739,22.66,3.12,3,14.36,13.36,8,14.57,187,0.44,0.45,1986,0.00,0.99,2,0.5000,39.50,124,1,0.00,11,10.30,14.48,14.51,14.80
122843,23.44,3.12,3,14.36,13.44,8,14.57,187,0.44,0.44,1992,0.00,0.99,2,0.5000,39.50,124,1,0.00,11,10.16,14.71,14.51,14.90
122946,23.44,3.12,3,14.36,13.36,8,14.57,187,0.44,0.44,2025,0.00,0.99,2,0.5000,39.50,124,1,0.00,11,10.01,14.54,14.12,14.70
123051,23.44,3.12,3,14.36,13.44,8,14.57,187,0.43,0.43,2026,0.00,0.99,2,0.5000,39.50,122,2,0.00,11,9.87,14.48,13.73,14.70
123155,24.22,3.12,3,14.36,13.52,8,14.57,187,0.43,0.43,2054,0.00,0.99,2,0.5000,39.50,122,2,0.00,11,9.87,14.42,14.12,14.50
123259,24.22,3.12,3,14.36,13.44,8,14.57,187,0.42,0.42,2054,0.00,0.99,2,0.5000,39.00,122,2,0.00,11,9.72,14.48,13.73,14.50
123363,23.44,3.12,3,14.36,13.28,8,14.57,187,0.42,0.42,2084,0.00,0.99,2,0.5000,39.00,122,2,0.00,11,9.72,14.54,14.12,14.50
123467,23.44,3.12,3,14.36,13.36,8,14.57,187,0.41,0.40,2103,0.00,0.99,2,0.5000,39.00,122,3,0.00,11,9.43,14.01,12.94,14.60
123571,21.88,3.12,3,14.36,13.44,8,14.57,187,0.40,0.39,2091,0.00,0.99,2,0.5000,38.50,122,3,0.00,11,9.14,13.67,12.55,14.30
123675,20.31,3.12,3,14.36,13.44,8,14.57,187,0.39,0.39,2114,0.00,1.00,2,0.5000,38.50,122,4,0.00,11,9.00,13.66,12.55,14.20
123779,18.75,3.12,3,14.36,13.36,8,14.57,187,0.39,0.39,2110,0.00,0.99,2,0.5000,38.50,122,4,0.00,11,9.00,13.96,13.33,14.10
123883,18.75,3.12,3,14.36,13.36,8,14.57,187,0.41,0.40,2111,0.00,0.99,2,0.5000,23.50,122,5,0.00,11,9.29,14.48,13.73,14.10
123987,20.31,3.12,3,14.36,13.36,8,14.57,187,0.43,0.44,1957,0.00,0.99,2,0.5000,23.50,122,5,0.00,11,9.58,14.42,13.73,14.30
124091,20.31,3.12,3,14.36,13.44,8,14.57,187,0.46,0.47,1824,0.00,0.99,2,0.5000,36.50,122,6,0.00,11,10.01,14.19,13.73,14.10
124196,21.09,3.12,3,14.36,13.44,8,14.57,187,0.48,0.49,1748,0.00,0.99,2,0.5000,37.50,122,7,0.00,11,10.30,13.96,13.73,14.70
124299,19.53,3.12,3,14.36,13.28,8,14.57,187,0.49,0.50,1696,0.00,0.99,2,0.5000,37.50,122,7,0.00,11,10.59,13.96,13.73,14.70
124403,17.97,3.12,3,14.36,13.36,8,14.57,187,0.49,0.49,1668,0.00,0.99,3,0.5000,37.50,122,7,0.00,11,10.74,13.67,13.73,14.20
124507,17.19,3.12,3,14.36,13.44,8,14.57,187,0.49,0.50,1670,0.00,0.99,3,0.5000,38.00,122,8,0.00,11,10.88,13.72,13.73,14.20
124611,15.62,3.12,3,14.36,13.44,8,14.57,187,0.49,0.49,1684,0.00,0.99,3,0.5000,38.00,122,8,0.00,11,10.88,13.66,13.73,14.00
124715,14.84,3.12,3,14.36,13.36,8,14.57,187,0.49,0.49,1682,0.00,0.99,3,0.5000,38.00,122,9,0.00,11,10.88,13.66,13.73,14.00
124819,14.06,3.12,3,14.36,13.36,8,14.57,187,0.49,0.49,1688,0.00,0.99,3,0.5000,38.00,122,9,0.00,11,10.88,13.84,13.73,14.00
124923,14.06,3.12,3,14.36,13.36,8,14.57,187,0.49,0.49,1698,0.00,0.99,3,0.5000,38.00,122,9,0.00,11,10.88,13.90,13.73,14.30
125027,13.28,3.12,3,14.36,13.36,8,14.57,187,0.49,0.49,1706,0.00,0.99,3,0.5000,38.00,122,9,0.00,11,10.88,14.07,14.12,14.30
125131,14.06,3.12,3,14.36,13.44,8,14.57,187,0.49,0.49,1718,0.00,0.99,3,0.5000,38.00,122,10,0.00,11,10.88,14.01,14.12,14.50
125235,14.06,3.12,3,14.36,13.36,8,14.57,187,0.49,0.49,1724,0.00,0.99,3,0.5000,38.00,122,10,0.00,11,10.88,14.01,14.12,14.50
125339,14.06,3.12,3,14.36,13.60,8,14.57,187,0.48,0.49,1738,0.00,0.99,3,0.5000,38.50,122,11,0.00,11,10.74,13.90,14.12,14.50
