Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
143026,0.00,0.00,2,14.51,13.44,8,14.60,185,0.29,0.29,1232,0.00,1.00,4,0.5000,17.00,118,0,0.00,16,6.38,6.01,5.49,14.80
143131,0.00,0.00,2,14.51,13.52,8,14.60,185,0.29,0.29,1234,0.00,1.00,4,0.5000,17.00,118,0,0.00,16,6.38,6.01,5.49,14.70
143234,0.00,0.00,2,14.51,13.36,8,14.60,185,0.29,0.29,1224,0.00,1.00,4,0.5000,17.00,118,0,0.00,16,6.38,5.94,5.49,14.70
143339,0.00,0.00,2,14.51,13.52,8,14.60,185,0.29,0.29,1224,0.00,1.00,4,0.5000,17.00,118,0,0.00,16,6.38,5.94,5.49,14.70
143443,0.00,0.00,2,14.51,13.60,8,14.60,185,0.29,0.29,1224,0.00,1.00,4,0.5000,17.00,118,0,0.00,16,6.38,5.94,5.49,15.00
143546,0.00,0.00,2,14.51,13.44,8,14.60,185,0.29,0.29,1220,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.94,5.49,14.60
143650,0.00,0.00,2,14.51,13.44,8,14.60,185,0.29,0.29,1220,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.94,5.49,14.60
143755,0.00,0.00,2,14.51,13.44,8,14.60,185,0.29,0.29,1216,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.91,5.49,14.50
143858,0.00,0.00,2,14.51,13.52,8,14.60,185,0.29,0.29,1203,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.94,5.49,14.50
143962,0.00,0.00,2,14.51,13.52,8,14.60,185,0.29,0.29,1194,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.91,5.49,14.60
144066,0.00,0.00,2,14.51,13.52,8,14.60,185,0.29,0.30,1195,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.88,5.49,14.60
144171,0.00,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1184,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.88,5.49,14.60
144275,0.00,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1182,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.88,5.49,14.50
144379,0.00,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1180,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.88,5.49,14.50
144483,0.00,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1171,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.85,5.49,14.60
144587,0.00,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1168,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.85,5.49,14.60
144690,0.00,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1172,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.85,5.49,14.60
144795,0.00,0.00,2,14.51,13.36,8,14.61,185,0.30,0.30,1179,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.81,5.49,14.50
144898,0.00,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1162,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.81,5.49,14.60
145003,0.00,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1164,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.81,5.49,14.60
145107,0.00,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1162,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.81,5.49,14.50
145211,0.00,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1165,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.81,5.49,14.60
145315,0.00,0.00,2,14.51,13.44,8,14.62,185,0.30,0.30,1157,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.78,5.49,14.50
145419,0.00,0.00,2,14.51,13.44,8,14.62,185,0.30,0.30,1158,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.75,5.49,14.50
145522,0.00,0.00,2,14.51,13.44,8,14.62,185,0.30,0.30,1158,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.81,5.49,14.60
145627,0.00,0.00,2,14.51,13.52,8,14.62,185,0.30,0.30,1149,0.00,1.00,4,0.5000,17.50,117,0,0.00,16,6.82,5.75,5.49,14.60
145731,0.00,0.00,2,14.51,13.52,8,14.62,185,0.30,0.31,1134,0.00,1.00,4,0.5000,18.50,117,0,0.00,16,6.82,5.75,5.49,14.60
145834,0.00,0.00,2,14.51,13.36,8,14.62,185,0.30,0.30,1143,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.82,5.69,5.49,14.60
145938,0.00,0.00,2,14.51,13.44,8,14.62,185,0.30,0.30,1135,0.00,1.00,4,0.5000,17.50,117,0,0.00,16,6.82,5.72,5.49,14.60
146043,0.00,0.00,2,14.51,13.44,8,14.62,185,0.30,0.30,1123,0.00,1.00,4,0.5000,18.50,117,0,0.00,16,6.82,5.69,5.49,14.60
146146,0.00,0.00,2,14.51,13.52,8,14.62,185,0.30,0.30,1124,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.82,5.69,5.49,14.60
146251,0.00,0.00,2,14.51,13.28,8,14.62,185,0.30,0.30,1120,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.82,5.69,5.49,14.60
146362,0.00,0.00,2,14.51,13.52,8,14.62,185,0.30,0.31,1109,0.00,1.00,4,0.5000,19.00,117,0,0.00,16,6.82,5.69,5.49,14.50
146459,0.00,0.00,2,14.51,13.36,8,14.62,185,0.30,0.30,1116,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.82,5.62,5.49,14.60
146562,0.00,0.00,1,14.51,13.20,8,14.62,185,0.30,0.30,1128,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.62,5.49,14.50
146666,0.00,0.78,1,14.51,13.60,8,14.62,185,0.30,0.29,1125,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.56,5.49,14.60
146771,0.00,0.78,1,14.51,13.52,8,14.62,185,0.30,0.29,1123,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.56,5.49,14.50
146875,0.00,0.78,1,14.51,13.36,8,14.62,185,0.30,0.29,1127,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.56,5.49,14.60
146979,0.00,0.78,1,14.51,13.44,8,14.62,185,0.30,0.30,1116,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.56,5.49,14.90
147083,0.78,0.00,1,14.51,13.52,8,14.62,185,0.30,0.30,1130,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.59,5.49,14.70
147187,0.78,0.00,2,14.51,13.52,8,14.62,185,0.30,0.30,1128,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.62,5.49,14.60
147290,0.78,0.00,1,14.51,13.36,8,14.62,185,0.30,0.30,1130,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.82,5.59,5.49,14.70
147395,0.78,0.78,1,14.51,13.52,8,14.62,185,0.30,0.30,1132,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.82,5.59,5.49,14.70
147499,0.78,0.78,1,14.51,13.36,8,14.62,185,0.30,0.29,1138,0.00,1.00,4,0.5000,20.00,117,0,0.00,16,6.82,5.56,5.49,14.60
147603,0.78,0.00,2,14.51,13.44,8,14.62,185,0.30,0.29,1144,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.62,5.49,14.70
147707,0.78,0.00,2,14.51,13.52,8,14.62,185,0.29,0.29,1156,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.65,5.49,14.70
147811,0.78,0.00,2,14.51,13.36,8,14.61,185,0.29,0.29,1166,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.69,5.49,14.70
147915,0.78,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1166,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.69,5.49,14.70
148019,1.56,0.00,2,14.51,13.52,8,14.62,185,0.29,0.29,1162,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.69,5.49,14.70
148124,1.56,0.00,2,14.51,13.44,8,14.62,185,0.29,0.29,1163,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.69,5.88,14.80
148227,1.56,0.00,2,14.51,13.52,8,14.62,185,0.30,0.30,1162,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.81,5.88,14.70
148331,1.56,0.00,2,14.51,13.52,8,14.62,185,0.30,0.30,1160,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.96,5.81,5.88,14.80
148435,2.34,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1166,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.81,5.88,14.80
148539,2.34,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1167,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.85,5.88,14.80
148643,2.34,0.00,2,14.51,13.36,8,14.61,185,0.30,0.30,1178,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.81,5.88,14.80
148747,3.12,0.00,2,14.51,13.36,8,14.61,185,0.30,0.30,1178,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.81,5.88,14.80
148852,3.12,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1175,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.81,5.88,14.90
148955,3.12,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1177,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.85,5.88,14.90
149060,3.12,0.00,2,14.51,13.52,8,14.61,185,0.30,0.29,1186,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.81,5.88,14.70
149164,3.91,0.00,2,14.51,13.44,8,14.61,185,0.30,0.29,1183,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.96,5.81,5.88,14.80
149267,3.91,0.00,2,14.51,13.44,8,14.61,185,0.30,0.29,1174,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.85,5.88,14.90
149371,3.91,0.00,2,14.51,13.52,8,14.61,185,0.30,0.29,1178,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.81,5.88,14.80
149476,3.91,0.00,2,14.51,13.52,8,14.61,185,0.30,0.29,1180,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.88,5.88,14.80
149579,3.91,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1174,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.85,5.88,14.80
149684,3.91,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1183,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.88,5.88,14.80
149788,3.91,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1184,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.88,5.88,14.80
149891,3.91,0.00,2,14.51,13.44,8,14.61,185,0.30,0.30,1176,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.82,5.88,5.88,14.80
149996,3.91,0.00,2,14.51,13.52,8,14.61,185,0.30,0.30,1181,0.00,1.00,4,0.5000,22.00,117,0,0.00,16,6.82,5.81,5.49,14.80
150099,3.91,0.00,2,14.51,13.60,8,14.61,185,0.29,0.29,1186,0.00,1.00,4,0.5000,21.00,117,0,0.00,16,6.67,5.69,5.49,14.70
150203,3.91,0.00,2,14.51,13.44,8,14.61,185,0.29,0.29,1182,0.00,1.00,4,0.5000,19.50,117,0,0.00,16,6.67,5.65,5.49,14.80
150307,3.91,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1170,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.67,5.62,5.49,14.50
150412,3.91,0.00,2,14.51,13.52,8,14.62,185,0.29,0.29,1164,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.50
150516,3.12,0.00,2,14.51,13.52,8,14.62,185,0.29,0.30,1151,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.40
150620,3.12,0.00,2,14.51,13.52,8,14.62,185,0.29,0.30,1150,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.30
150724,3.12,0.00,2,14.51,13.44,8,14.62,185,0.29,0.30,1148,0.00,1.00,4,0.5000,17.50,117,0,0.00,16,6.67,5.62,5.49,14.50
150828,3.12,0.00,2,14.51,13.52,8,14.62,185,0.29,0.29,1158,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.40
150932,3.12,0.00,2,14.51,13.44,8,14.62,185,0.29,0.29,1158,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.30
151035,3.12,0.00,2,14.51,13.52,8,14.62,185,0.29,0.29,1157,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.40
151140,3.12,0.00,2,14.51,13.52,8,14.62,185,0.29,0.30,1143,0.00,1.00,4,0.5000,18.50,117,0,0.00,16,6.67,5.62,5.49,14.30
151243,2.34,0.00,2,14.51,13.28,8,14.61,185,0.29,0.29,1170,0.00,1.00,4,0.5000,21.00,117,0,0.00,16,6.67,5.62,5.49,14.40
151348,2.34,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1176,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.69,5.49,14.40
151452,2.34,0.00,2,14.51,13.44,8,14.61,185,0.29,0.29,1188,0.00,1.00,4,0.5000,22.50,117,0,0.00,16,6.82,5.75,5.88,14.40
151556,2.34,0.00,2,14.51,13.44,8,14.61,185,0.29,0.29,1196,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.67,5.75,5.88,14.40
151660,2.34,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1198,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.67,5.75,5.88,14.40
151764,3.12,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1200,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,6.67,5.78,5.49,14.50
151868,3.12,0.00,2,14.51,13.44,8,14.60,185,0.29,0.29,1198,0.00,1.00,4,0.5000,22.00,117,0,0.00,16,6.67,5.81,5.49,14.50
151972,3.12,0.00,2,14.51,13.52,8,14.60,185,0.29,0.29,1201,0.00,1.00,4,0.5000,21.00,117,0,0.00,16,6.67,5.75,5.49,14.70
152076,3.12,0.00,2,14.51,13.52,8,14.60,185,0.29,0.29,1198,0.00,1.00,4,0.5000,19.50,117,0,0.00,16,6.67,5.69,5.49,14.60
152180,3.12,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1185,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,6.67,5.69,5.49,14.70
152284,3.12,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1175,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.65,5.49,14.70
152388,3.12,0.00,2,14.51,13.60,8,14.61,185,0.29,0.29,1175,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.69,5.49,14.70
152492,3.12,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1165,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.69,5.49,14.60
152596,2.34,0.00,2,14.51,13.44,8,14.61,185,0.29,0.30,1154,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.69,5.49,14.60
152700,2.34,0.00,2,14.51,13.44,8,14.61,185,0.29,0.29,1166,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.69,5.49,14.60
152804,3.12,0.00,2,14.51,13.52,8,14.61,185,0.29,0.29,1175,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.69,5.49,14.50
152908,2.34,0.78,2,14.51,13.52,8,14.61,185,0.29,0.29,1182,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.62,5.49,14.60
153012,2.34,0.78,2,14.51,13.44,8,14.61,185,0.29,0.29,1182,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.69,5.49,14.50
153116,2.34,0.78,2,14.51,13.52,8,14.61,185,0.29,0.29,1180,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.67,5.65,5.49,14.50
153220,2.34,0.78,2,14.51,13.44,8,14.61,185,0.29,0.29,1194,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.69,5.49,14.40
153324,2.34,0.78,2,14.51,13.60,8,14.61,185,0.29,0.29,1187,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.69,5.49,14.50
153428,2.34,0.78,2,14.51,13.60,8,14.61,185,0.29,0.29,1203,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.69,5.49,14.50
153532,2.34,0.78,2,14.51,13.44,8,14.61,185,0.29,0.29,1196,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.69,5.49,14.60
153635,2.34,0.78,2,14.51,13.52,8,14.60,185,0.28,0.28,1214,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.72,5.49,14.50
153740,2.34,0.78,2,14.51,13.36,8,14.60,185,0.29,0.29,1210,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.75,5.49,14.40
153844,2.34,0.78,2,14.51,13.60,8,14.60,185,0.29,0.29,1208,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,6.53,5.78,5.49,14.40
153948,2.34,0.78,2,14.51,13.52,8,14.60,185,0.29,0.29,1198,0.00,1.00,4,0.5000,19.00,117,0,0.00,16,6.53,5.78,5.49,14.50
154053,2.34,0.78,2,14.51,13.60,8,14.60,185,0.28,0.28,1244,0.00,1.00,4,0.5000,22.00,117,0,0.00,16,6.53,5.75,5.88,14.50
154156,2.34,0.78,2,14.51,13.52,8,14.60,185,0.27,0.26,1296,0.00,1.00,4,0.5000,24.00,117,0,0.00,16,6.38,5.62,5.49,14.60
154260,2.34,0.78,1,14.51,13.52,8,14.60,185,0.26,0.24,1332,0.00,1.00,4,0.5000,24.00,117,0,0.00,16,6.09,5.36,5.10,14.50
154364,2.34,0.78,1,14.51,13.52,8,14.59,185,0.25,0.24,1334,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.95,5.30,5.10,14.50
154468,2.34,0.78,1,14.51,13.52,8,14.60,185,0.24,0.24,1311,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.80,5.30,5.10,14.60
154572,2.34,0.78,1,14.51,13.60,8,14.60,185,0.24,0.24,1316,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.80,5.33,5.10,14.50
154676,1.56,1.56,1,14.51,13.52,8,14.60,185,0.24,0.25,1312,0.00,1.00,4,0.5000,22.00,117,0,0.00,16,5.66,5.33,5.10,14.40
154780,1.56,1.56,1,14.51,13.52,8,14.60,185,0.24,0.24,1294,0.00,1.00,4,0.5000,20.50,117,0,0.00,16,5.66,5.30,5.10,14.30
154884,1.56,1.56,1,14.51,13.44,8,14.60,185,0.24,0.25,1294,0.00,1.00,4,0.5000,19.50,117,0,0.00,16,5.66,5.30,5.10,14.40
154988,0.00,1.56,1,14.51,13.44,8,14.60,185,0.25,0.25,1269,0.00,1.00,4,0.5000,18.00,117,0,0.00,16,5.51,5.23,5.10,14.40
155092,0.00,1.56,1,14.51,13.60,10,14.60,185,0.25,0.25,1238,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,5.66,5.23,5.10,14.40
155196,0.00,1.56,1,14.51,13.52,10,14.61,187,0.25,0.26,1196,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,5.66,5.20,4.71,14.40
155300,0.00,1.56,1,14.51,13.44,10,14.61,187,0.26,0.26,1180,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,5.80,5.17,4.71,14.20
155405,0.00,3.91,1,14.51,13.52,10,14.63,187,0.27,0.27,1127,0.00,1.00,4,0.5000,17.00,117,0,0.00,16,5.95,5.17,4.71,15.20
155508,0.00,3.91,1,14.51,13.60,10,14.65,187,0.28,0.30,1042,0.00,0.97,4,0.5000,17.50,117,0,0.00,16,6.09,5.17,4.71,15.70
155612,0.00,3.91,1,14.51,13.68,10,14.61,187,0.28,0.29,1138,0.00,0.97,4,0.5000,19.00,117,0,0.00,16,6.38,5.23,5.10,16.10
155716,0.00,3.91,1,14.51,13.36,10,14.60,187,0.27,0.26,1272,0.00,0.97,4,0.5000,23.00,117,0,0.00,16,6.24,5.43,5.49,21.40
155820,0.00,3.91,1,14.51,13.52,10,14.59,187,0.26,0.25,1334,0.00,0.97,4,0.5000,23.50,117,0,0.00,16,6.09,5.49,5.49,19.70
155924,0.00,3.91,1,14.51,13.52,10,14.59,187,0.25,0.25,1342,0.00,0.97,4,0.5000,24.00,117,0,0.00,16,5.80,5.52,5.49,15.50
156028,-1.56,3.91,1,14.51,13.52,8,14.60,187,0.25,0.25,1336,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.66,5.49,5.49,13.40
156132,-4.69,3.91,1,14.51,13.52,8,14.60,187,0.25,0.25,1323,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.66,5.52,5.49,13.30
156236,-4.69,3.91,1,14.51,13.60,8,14.60,187,0.25,0.25,1304,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.66,5.56,5.49,13.40
156340,-4.69,3.91,1,14.51,13.44,8,14.60,187,0.25,0.26,1292,0.00,1.00,4,0.5000,23.50,117,0,0.00,16,5.66,5.52,5.49,13.50
156444,-5.47,3.91,2,14.51,13.52,8,14.60,187,0.26,0.26,1300,0.00,1.00,4,0.5000,23.00,117,0,0.00,16,5.80,5.72,5.88,13.60
156548,-5.47,3.91,2,14.51,13.36,8,14.60,187,0.27,0.28,1318,0.00,1.00,4,0.5000,24.00,117,0,0.00,16,5.95,6.25,6.67,13.80
156652,-5.47,3.12,2,14.51,13.60,8,14.60,187,0.28,0.29,1312,0.00,1.00,4,0.5000,24.00,117,0,0.00,16,6.24,6.55,6.67,14.00
156756,-4.69,3.12,2,14.51,13.52,8,14.60,187,0.29,0.30,1318,0.00,0.99,4,0.5000,24.50,117,0,0.00,16,6.53,6.74,6.67,14.30
156860,-3.12,3.12,2,14.51,13.52,8,14.59,187,0.30,0.31,1350,0.00,0.99,4,0.5000,25.00,117,0,0.00,16,6.67,6.86,7.06,14.40
156965,-0.78,3.12,2,14.51,13.44,8,14.59,187,0.30,0.30,1346,0.00,0.99,4,0.5000,25.50,117,0,0.00,16,6.82,6.94,7.06,16.00
157068,0.00,3.12,2,14.51,13.44,8,14.59,187,0.31,0.31,1353,0.00,0.99,4,0.5000,25.50,117,0,0.00,16,6.82,6.99,7.06,15.30
157172,1.56,3.12,2,14.51,13.60,8,14.59,187,0.31,0.31,1370,0.00,0.99,4,0.5000,26.00,117,0,0.00,16,6.82,7.04,7.06,15.30
157276,2.34,2.34,2,14.51,13.52,8,14.59,187,0.31,0.32,1365,0.00,0.99,4,0.5000,26.00,117,0,0.00,16,6.96,7.35,7.45,15.40
157380,3.12,2.34,2,14.51,13.52,8,14.59,187,0.33,0.34,1377,0.00,0.99,4,0.5000,26.50,117,0,0.00,16,7.40,7.82,8.24,15.60
157485,3.91,2.34,2,14.51,13.44,8,14.59,187,0.35,0.36,1384,0.00,0.99,4,0.5000,27.00,117,0,0.00,16,7.98,8.60,9.02,15.20
157588,6.25,0.78,2,14.51,13.44,8,14.59,187,0.37,0.39,1390,0.00,0.99,4,0.5000,27.50,117,0,0.00,16,8.42,9.17,9.41,15.20
157692,11.72,0.78,2,14.51,13.52,8,14.59,187,0.38,0.39,1426,0.00,0.99,4,0.5000,28.50,117,0,0.00,16,8.85,9.37,9.41,15.60
157796,16.41,0.78,2,14.51,13.52,8,14.59,187,0.39,0.40,1438,0.00,0.99,4,0.5000,29.00,117,0,0.00,16,8.85,9.44,9.41,15.90
157901,17.19,0.78,2,14.51,13.52,8,14.58,187,0.39,0.39,1470,0.00,0.99,4,0.5000,29.50,117,0,0.00,16,8.85,9.44,9.02,16.30
158004,15.62,0.78,2,14.51,13.36,8,14.58,187,0.39,0.39,1470,0.00,1.00,4,0.5000,29.50,117,0,0.00,16,9.00,9.55,9.41,16.20
158108,14.06,0.78,3,14.51,13.44,8,14.58,187,0.40,0.41,1496,0.00,0.99,4,0.5000,30.50,117,0,0.00,16,9.43,10.37,10.98,15.50
158212,14.84,0.78,3,14.51,13.52,8,14.58,187,0.43,0.45,1511,0.00,0.99,4,0.5000,31.50,117,0,0.00,16,9.72,11.20,11.37,14.50
158316,17.97,0.78,3,14.51,13.52,8,14.58,187,0.44,0.45,1519,0.00,0.99,4,0.5000,32.50,117,0,0.00,16,10.01,11.37,11.37,14.50
158420,18.75,1.56,3,14.51,13.52,8,14.58,187,0.44,0.44,1561,0.00,1.00,4,0.5000,33.50,117,0,0.00,16,10.01,11.48,11.37,15.50
158524,18.75,1.56,3,14.51,13.28,8,14.57,187,0.45,0.45,1596,0.00,1.00,4,0.5000,34.50,117,0,0.00,16,10.16,12.05,12.16,15.10
158628,18.75,1.56,3,14.51,13.44,8,14.57,187,0.45,0.46,1603,0.00,1.00,4,0.5000,35.00,117,0,0.00,16,10.30,12.38,12.16,15.20
158732,18.75,1.56,3,14.51,13.52,8,14.57,187,0.46,0.46,1620,0.00,1.00,4,0.5000,35.50,117,1,0.00,16,10.30,12.38,12.16,14.80
158836,18.75,2.34,3,14.51,13.52,8,14.57,187,0.45,0.45,1630,0.00,1.00,4,0.5000,35.50,117,1,0.00,16,10.30,12.38,11.76,14.50
158940,17.97,2.34,3,14.51,13.44,8,14.57,187,0.46,0.46,1647,0.00,1.00,4,0.5000,35.50,117,1,0.00,16,10.16,12.60,11.76,14.40
159044,17.19,2.34,3,14.51,13.44,8,14.57,187,0.46,0.46,1646,0.00,1.00,4,0.5000,36.00,117,1,0.00,16,10.16,12.60,11.76,14.40
159148,16.41,2.34,3,14.51,13.44,8,14.57,187,0.46,0.46,1644,0.00,1.00,4,0.5000,36.00,117,1,0.00,16,10.16,12.54,11.76,14.30
159252,15.62,3.12,3,14.51,13.36,8,14.57,187,0.46,0.47,1630,0.00,1.00,4,0.5000,36.00,117,2,0.00,16,10.16,12.55,11.76,14.20
159357,14.84,3.12,3,14.51,13.52,8,14.57,187,0.46,0.47,1629,0.00,1.00,4,0.5000,36.00,117,2,0.00,16,10.16,12.71,11.76,14.20
159460,14.06,3.12,3,14.51,13.44,8,14.57,187,0.47,0.47,1630,0.00,1.00,4,0.5000,36.00,117,3,0.00,16,10.30,12.82,12.16,14.10
159565,14.06,3.12,3,14.51,13.44,8,14.57,187,0.47,0.47,1641,0.00,1.00,4,0.5000,36.00,117,3,0.00,16,10.30,12.93,12.16,14.30
