Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
192213,0.00,0.00,2,14.51,12.88,10,14.56,187,0.16,0.17,3122,0.00,0.99,2,0.5000,24.00,108,6,0.00,24,3.77,8.24,7.06,13.90
192318,0.00,0.00,2,14.51,13.52,10,14.57,187,0.16,0.17,3066,0.00,0.99,2,0.5000,24.00,108,5,0.00,24,3.77,8.69,6.67,16.30
192422,0.00,0.00,2,14.51,13.60,10,14.57,187,0.17,0.16,3052,0.00,0.99,2,0.5000,24.00,108,4,0.00,24,3.77,8.44,7.06,18.20
192526,0.00,0.00,2,14.51,13.52,10,14.57,187,0.17,0.17,3068,0.00,0.99,2,0.5000,24.00,108,5,0.00,24,3.77,8.49,7.06,24.30
192630,0.00,0.00,2,14.51,13.60,10,14.57,187,0.17,0.17,3055,0.00,0.99,2,0.5000,24.00,108,4,0.00,24,3.77,8.44,7.06,37.30
192733,0.00,0.00,2,14.51,13.60,10,14.58,187,0.17,0.17,3010,0.00,0.99,2,0.5000,24.00,108,4,0.00,24,3.77,8.74,7.06,65.40
192838,0.00,0.00,2,14.51,13.52,10,14.58,187,0.17,0.17,2994,0.00,0.99,2,0.5000,24.00,108,4,0.00,24,3.77,8.64,7.06,87.30
192942,0.00,0.00,2,14.51,13.52,10,14.59,187,0.17,0.17,2996,0.00,0.99,2,0.5000,24.00,108,4,0.00,24,3.77,8.64,7.06,96.00
193046,0.00,0.00,2,14.51,13.52,10,14.59,187,0.17,0.17,2976,0.00,0.99,2,0.5000,24.00,108,4,0.00,24,3.77,8.44,7.06,96.00
193150,0.00,0.00,2,14.51,13.60,10,14.59,187,0.17,0.17,2956,0.00,1.00,2,0.5000,24.00,108,4,0.00,24,3.77,8.49,7.06,96.00
193254,0.00,0.00,2,14.51,13.52,10,14.59,187,0.17,0.18,2933,0.00,1.00,2,0.5000,24.00,108,5,0.00,24,3.77,8.54,7.06,99.90
193358,0.00,0.00,2,14.51,13.60,10,14.60,187,0.18,0.18,2886,0.00,1.00,2,0.5000,24.00,108,5,0.00,24,3.77,8.49,6.67,99.90
193462,0.00,0.00,2,14.51,13.60,10,14.60,187,0.18,0.18,2870,0.00,1.00,2,0.5000,24.00,108,5,0.00,24,3.77,8.34,7.06,99.90
193566,0.00,0.00,2,14.51,13.60,10,14.61,187,0.18,0.18,2875,0.00,1.00,2,0.5000,24.00,108,5,0.00,24,3.77,8.44,7.06,99.90
193671,0.00,0.00,2,14.51,13.60,10,14.61,187,0.18,0.18,2852,0.00,1.00,2,0.5000,24.00,108,6,0.00,24,3.77,8.39,7.06,99.90
193774,0.00,0.00,2,14.51,13.52,10,14.62,187,0.18,0.18,2832,0.00,1.00,2,0.5000,24.00,108,6,0.00,24,3.77,8.54,6.67,99.90
193878,0.00,0.00,2,14.51,13.52,10,14.62,187,0.18,0.19,2813,0.00,1.00,2,0.5000,24.00,108,7,0.00,24,3.77,8.54,7.06,99.90
193982,0.00,0.00,2,14.51,13.52,10,14.62,187,0.18,0.18,2792,0.00,1.00,2,0.5000,24.00,108,7,0.00,24,3.77,8.49,7.06,99.90
194086,0.00,0.00,2,14.51,13.52,10,14.62,187,0.18,0.18,2751,0.00,1.00,2,0.5000,24.00,108,7,0.00,24,3.77,8.44,7.06,99.90
194190,0.00,0.00,2,14.51,13.60,10,14.62,187,0.18,0.18,2728,0.00,1.00,2,0.5000,24.00,108,7,0.00,24,3.77,8.34,7.06,99.90
194294,0.00,0.00,2,14.51,13.52,10,14.62,187,0.18,0.18,2735,0.00,1.00,2,0.5000,24.00,108,8,0.00,24,3.77,8.39,7.06,99.90
194398,0.00,0.00,2,14.51,13.52,10,14.62,187,0.18,0.18,2713,0.00,1.00,2,0.5000,24.00,108,8,0.00,24,3.77,8.34,7.06,99.90
194502,0.00,0.00,2,14.51,13.60,10,14.62,187,0.18,0.18,2666,0.00,1.00,2,0.5000,24.00,108,9,0.00,24,3.92,8.19,7.06,99.90
194606,0.00,0.00,2,14.51,13.52,10,14.61,187,0.19,0.19,2664,0.00,1.00,2,0.5000,24.00,108,9,0.00,24,3.92,8.39,7.06,99.90
194711,0.00,0.00,2,14.51,13.52,10,14.61,187,0.19,0.19,2617,0.00,1.00,2,0.5000,24.00,108,9,0.00,24,3.92,8.54,7.06,99.90
194814,0.00,0.00,2,14.51,13.52,10,14.61,187,0.19,0.19,2614,0.00,1.00,2,0.5000,24.00,108,10,0.00,24,3.92,8.34,7.06,99.90
194918,0.00,0.00,2,14.51,13.52,10,14.61,187,0.19,0.19,2579,0.00,1.00,2,0.5000,24.00,108,10,0.00,24,3.92,8.34,7.06,99.90
195023,0.00,0.00,2,14.51,13.60,10,14.61,187,0.19,0.19,2592,0.00,1.00,2,0.5000,24.00,108,10,0.00,24,3.92,8.29,7.06,99.90
195126,0.00,0.00,2,14.51,13.68,10,14.61,187,0.19,0.20,2564,0.00,1.00,2,0.5000,24.00,108,11,0.00,24,3.92,8.44,7.06,99.90
195230,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.20,2576,0.00,1.00,2,0.5000,24.00,108,11,0.00,24,3.92,8.39,7.06,99.90
195334,0.00,0.00,2,14.51,13.52,10,14.61,187,0.20,0.20,2547,0.00,1.00,2,0.5000,24.00,108,12,0.00,24,3.92,8.44,7.06,99.90
195438,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.20,2560,0.00,1.00,2,0.5000,24.00,108,12,0.00,24,3.92,8.44,7.06,99.90
195542,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.20,2530,0.00,1.00,2,0.5000,24.00,108,12,0.00,24,3.92,8.39,7.06,99.90
195646,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.20,2522,0.00,1.00,2,0.5000,24.00,108,12,0.00,24,4.06,8.14,7.06,99.90
195750,0.00,0.00,2,14.51,13.52,10,14.61,187,0.20,0.20,2535,0.00,1.00,2,0.5000,24.00,108,13,0.00,24,4.06,8.44,7.06,99.90
195855,0.00,0.00,2,14.51,13.52,10,14.61,187,0.20,0.20,2506,0.00,1.00,2,0.5000,24.00,108,13,0.00,24,4.06,8.44,7.06,99.90
195958,0.00,0.00,2,14.51,13.52,10,14.61,187,0.20,0.20,2516,0.00,1.00,2,0.5000,24.00,108,14,0.00,24,4.06,8.24,7.06,99.90
196062,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.20,2508,0.00,1.00,2,0.5000,24.00,108,14,0.00,24,4.06,8.44,7.06,99.90
196167,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.20,2478,0.00,1.00,2,0.5000,24.00,108,14,0.00,24,4.06,8.34,7.06,99.90
196270,0.00,0.00,2,14.51,13.52,10,14.61,187,0.20,0.20,2488,0.00,1.00,2,0.5000,24.00,108,14,0.00,24,4.06,8.44,7.06,99.90
196374,0.00,0.00,2,14.51,13.20,10,14.61,187,0.20,0.20,2479,0.00,0.97,2,0.5000,28.50,108,15,0.00,24,4.21,8.34,7.06,99.90
196479,0.00,0.00,2,14.51,13.60,10,14.61,187,0.20,0.21,2483,0.00,0.97,2,0.5000,33.50,108,15,0.00,24,4.21,8.79,7.45,99.90
196583,0.00,0.00,2,14.51,13.60,10,14.61,187,0.21,0.22,2518,0.00,0.97,2,0.5000,36.50,108,15,0.00,24,4.35,9.38,8.24,96.00
196687,0.00,0.00,2,14.51,13.52,10,14.61,187,0.22,0.23,2536,0.00,0.97,2,0.5000,36.50,108,16,0.00,24,4.50,9.95,8.24,39.90
196790,0.00,0.00,2,14.51,13.52,10,14.61,187,0.23,0.24,2524,0.00,0.97,2,0.5000,35.50,108,16,0.00,24,4.64,9.80,7.84,24.70
196895,0.00,0.00,2,14.51,13.44,10,14.61,187,0.23,0.22,2504,0.00,1.00,2,0.5000,33.00,108,16,0.00,24,4.50,9.38,7.84,21.10
196999,0.00,0.00,2,14.51,13.52,10,14.61,187,0.23,0.22,2498,0.00,1.00,2,0.5000,30.50,108,16,0.00,24,4.50,9.14,7.84,19.30
197103,0.00,0.00,2,14.51,13.60,10,14.61,187,0.22,0.22,2482,0.00,1.00,2,0.5000,28.00,108,17,0.00,24,4.35,9.14,7.84,17.90
197207,0.00,0.00,2,14.51,12.96,10,14.61,187,0.22,0.22,2470,0.00,1.00,2,0.5000,25.50,108,17,0.00,24,4.50,8.99,7.84,16.80
197311,0.00,0.00,2,14.51,13.52,10,14.61,187,0.22,0.23,2444,0.00,1.00,2,0.5000,24.00,108,17,0.00,24,4.64,9.09,7.45,16.80
197415,0.00,0.00,2,14.51,13.52,10,14.60,187,0.23,0.23,2409,0.00,1.00,2,0.5000,24.00,108,17,0.00,24,4.79,9.14,7.45,17.40
197519,0.00,0.00,2,14.51,13.52,10,14.60,187,0.23,0.23,2377,0.00,1.00,2,0.5000,24.00,108,16,0.00,24,4.79,9.14,7.84,19.80
197623,0.00,0.00,2,14.51,13.60,10,14.60,187,0.23,0.24,2325,0.00,1.00,2,0.5000,24.00,108,15,0.00,24,4.93,9.34,7.45,22.60
197727,0.00,0.00,2,14.51,13.60,10,14.59,187,0.24,0.24,2274,0.00,1.00,2,0.5000,24.00,108,14,0.00,24,4.93,9.09,7.45,24.70
197831,0.00,0.00,2,14.51,13.52,10,14.59,187,0.24,0.24,2244,0.00,1.00,2,0.5000,24.00,108,12,0.00,24,5.08,9.04,7.45,30.00
197935,0.00,0.00,2,14.51,13.52,10,14.59,187,0.24,0.24,2240,0.00,0.99,2,0.5000,24.00,108,10,0.00,24,5.08,8.84,7.45,42.00
198039,0.00,0.00,2,14.51,13.60,10,14.58,187,0.24,0.24,2220,0.00,0.99,2,0.5000,24.00,108,7,0.00,24,4.93,8.89,7.06,69.90
198143,0.00,0.00,2,14.51,13.60,10,14.58,187,0.24,0.24,2205,0.00,0.99,2,0.5000,24.00,108,5,0.00,24,4.93,8.79,7.06,85.20
198246,0.00,0.00,2,14.51,13.60,10,14.58,187,0.24,0.24,2176,0.00,0.99,2,0.5000,24.00,108,3,0.00,24,4.93,8.59,7.06,96.00
198351,0.00,0.00,2,14.51,13.52,10,14.58,187,0.24,0.24,2162,0.00,0.99,2,0.5000,24.00,108,1,0.00,24,4.93,8.49,7.06,96.00
198455,0.00,0.00,2,14.51,13.44,10,14.58,187,0.24,0.24,2166,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,4.93,8.34,7.06,96.00
198559,0.00,0.00,2,14.51,13.44,10,14.58,187,0.24,0.23,2153,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,4.93,8.44,7.06,99.90
198663,0.00,0.00,2,14.51,13.60,10,14.58,187,0.24,0.24,2126,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,4.93,8.34,7.06,99.90
198766,0.00,0.00,2,14.51,13.60,10,14.58,187,0.24,0.24,2113,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,4.93,8.39,7.06,99.90
198871,0.00,0.00,2,14.51,13.52,10,14.57,187,0.23,0.24,2121,0.00,0.97,2,0.5000,26.50,108,0,0.00,24,4.93,8.19,7.06,99.90
198975,0.00,0.00,2,14.51,13.44,10,14.57,187,0.23,0.24,2095,0.00,0.97,2,0.5000,31.00,108,0,0.00,24,5.08,8.39,7.45,99.90
199079,0.00,0.00,2,14.51,13.44,10,14.59,187,0.23,0.23,2218,0.00,0.97,2,0.5000,35.00,108,0,0.00,24,4.93,8.54,7.45,96.00
199183,0.00,0.00,2,14.51,13.60,10,14.59,187,0.23,0.24,2246,0.00,0.97,2,0.5000,35.00,108,0,0.00,24,4.93,8.89,7.84,80.50
199287,0.00,0.00,2,14.51,13.60,10,14.59,187,0.24,0.24,2268,0.00,0.97,2,0.5000,35.00,108,0,0.00,24,5.08,8.94,7.84,29.60
199390,0.00,0.00,2,14.51,12.88,10,14.59,187,0.24,0.24,2268,0.00,0.97,2,0.5000,35.00,108,0,0.00,24,5.08,8.79,7.84,21.20
199495,0.00,0.00,2,14.51,13.20,10,14.59,187,0.24,0.24,2262,0.00,0.97,2,0.5000,34.50,108,0,0.00,24,5.22,8.94,8.24,21.40
199599,0.00,0.00,2,14.51,13.52,10,14.59,187,0.25,0.26,2246,0.00,0.97,2,0.5000,35.00,108,0,0.00,24,5.66,9.95,9.41,17.70
199703,0.00,0.00,3,14.51,13.52,10,14.58,187,0.27,0.28,2247,0.00,0.96,2,0.5000,35.50,108,0,0.00,24,6.09,11.21,9.80,16.90
199807,0.00,2.34,3,14.51,13.52,10,14.58,187,0.29,0.30,2253,0.00,0.96,2,0.5000,36.50,108,0,0.00,24,6.24,11.43,9.02,16.80
199911,8.59,2.34,3,14.51,13.52,8,14.59,187,0.29,0.28,2275,0.00,0.99,2,0.5000,36.00,108,0,0.00,24,5.95,10.62,9.02,16.70
200015,10.16,2.34,3,14.51,13.52,8,14.59,187,0.28,0.27,2280,0.00,0.99,2,0.5000,36.00,108,0,0.00,24,5.95,10.30,9.02,16.70
200119,11.72,2.34,3,14.51,13.44,8,14.59,187,0.27,0.27,2277,0.00,0.99,2,0.5000,36.00,108,0,0.00,24,5.80,10.42,9.02,16.40
200223,10.16,2.34,3,14.51,13.52,8,14.59,187,0.27,0.27,2272,0.00,0.99,2,0.5000,35.50,108,0,0.00,24,5.95,10.20,8.63,15.80
200327,9.38,2.34,3,14.51,13.52,8,14.59,187,0.27,0.27,2281,0.00,0.99,2,0.5000,36.00,108,0,0.00,24,5.80,10.54,8.63,15.70
200431,9.38,2.34,3,14.51,13.52,8,14.59,187,0.27,0.27,2269,0.00,0.99,2,0.5000,35.50,108,0,0.00,24,5.80,10.37,8.63,16.60
200535,8.59,2.34,3,14.51,13.44,8,14.59,187,0.28,0.28,2266,0.00,0.99,2,0.5000,36.00,108,0,0.00,24,5.95,10.63,8.63,14.70
200639,8.59,2.34,3,14.51,13.52,8,14.59,187,0.28,0.28,2268,0.00,0.99,2,0.5000,35.50,108,0,0.00,24,5.95,10.45,8.63,14.40
200743,7.81,2.34,3,14.51,13.52,8,14.59,187,0.28,0.27,2264,0.00,0.99,2,0.5000,35.50,108,0,0.00,24,5.95,10.33,8.63,14.50
200847,7.03,2.34,3,14.51,13.36,8,14.59,187,0.28,0.28,2281,0.00,0.99,2,0.5000,35.50,108,0,0.00,24,5.95,10.59,8.63,14.40
200951,7.03,2.34,3,14.51,13.52,8,14.59,187,0.28,0.28,2271,0.00,0.99,2,0.5000,35.50,108,0,0.00,24,5.95,10.65,8.63,14.40
201055,7.03,2.34,3,14.51,13.44,8,14.58,187,0.28,0.28,2269,0.00,0.99,2,0.5000,36.00,108,0,0.00,24,5.95,10.34,8.63,14.40
201159,7.03,2.34,3,14.51,13.52,8,14.59,187,0.28,0.28,2274,0.00,0.99,2,0.5000,35.00,108,0,0.00,24,5.66,10.07,7.84,14.40
201263,6.25,2.34,2,14.51,13.52,8,14.58,187,0.26,0.25,2258,0.00,0.99,2,0.5000,32.00,108,0,0.00,24,5.37,9.19,7.45,14.50
201367,5.47,0.00,2,14.51,13.44,8,14.58,187,0.25,0.24,2232,0.00,0.99,2,0.5000,29.50,108,0,0.00,24,5.22,9.04,7.45,14.30
201471,3.91,0.00,2,14.51,13.44,8,14.58,187,0.25,0.25,2189,0.00,1.00,2,0.5000,27.00,108,0,0.00,24,5.08,8.79,7.45,14.10
201575,0.00,0.00,2,14.51,13.44,10,14.58,187,0.24,0.24,2147,0.00,0.99,2,0.5000,25.00,108,0,0.00,24,5.22,8.74,7.45,13.90
201679,0.00,0.00,2,14.51,13.52,10,14.58,187,0.24,0.25,2129,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,5.08,8.44,7.06,14.20
201783,0.00,0.00,2,14.51,13.04,10,14.57,187,0.24,0.24,2070,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,5.22,8.24,7.06,15.50
201887,0.00,0.00,2,14.51,13.44,10,14.57,187,0.24,0.24,2060,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,5.22,8.04,6.67,17.10
201991,0.00,0.00,2,14.51,13.44,10,14.56,187,0.24,0.25,1989,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,5.37,7.99,6.67,19.80
202095,0.00,0.00,2,14.51,13.44,10,14.56,187,0.25,0.25,1930,0.00,0.99,2,0.5000,24.00,108,0,0.00,24,5.37,7.94,6.67,22.40
202199,0.00,0.00,2,14.51,13.52,10,14.57,187,0.25,0.26,1856,0.00,0.99,2,0.5000,24.00,108,1,0.00,24,5.37,7.89,6.67,29.10
202303,0.00,0.00,2,14.51,13.52,10,14.57,187,0.26,0.26,1816,0.00,0.99,2,0.5000,23.50,108,1,0.00,24,5.22,7.94,6.67,41.60
202407,0.00,0.00,2,14.51,13.44,10,14.57,187,0.26,0.25,1776,0.00,0.99,2,0.5000,23.00,108,2,0.00,24,5.22,7.45,6.27,65.30
202511,0.00,0.00,2,14.51,13.52,10,14.57,187,0.26,0.25,1742,0.00,0.99,2,0.5000,22.50,108,1,0.00,24,5.37,7.59,6.27,80.00
202615,0.00,0.00,2,14.51,13.44,10,14.57,187,0.26,0.26,1713,0.00,0.99,2,0.5000,22.00,108,2,0.00,24,5.37,7.54,6.27,93.90
202719,0.00,0.00,2,14.51,13.52,10,14.57,187,0.26,0.26,1694,0.00,0.99,2,0.5000,21.50,108,2,0.00,24,5.37,7.54,6.27,96.00
202823,0.00,0.00,2,14.51,13.52,10,14.57,187,0.26,0.26,1669,0.00,0.99,2,0.5000,21.50,108,2,0.00,24,5.51,7.30,6.27,96.00
202927,0.00,0.00,2,14.51,13.44,10,14.57,187,0.27,0.27,1646,0.00,0.99,2,0.5000,21.50,108,2,0.00,24,5.51,7.25,6.27,96.00
203031,0.00,0.00,2,14.51,13.44,10,14.57,187,0.27,0.27,1622,0.00,0.97,2,0.5000,25.00,108,2,0.00,24,5.66,7.45,7.06,96.00
203135,0.00,0.00,2,14.51,13.44,10,14.57,187,0.28,0.28,1712,0.00,0.97,2,0.5000,30.00,108,2,0.00,24,5.80,8.54,7.84,99.90
203239,0.00,0.00,2,14.51,13.52,10,14.56,187,0.28,0.29,1845,0.00,0.97,2,0.5000,32.50,108,2,0.00,24,6.24,9.34,9.41,96.00
203343,0.00,0.00,3,14.51,13.60,10,14.56,187,0.30,0.32,1893,0.00,0.96,2,0.5000,33.50,108,2,0.00,24,6.67,10.46,9.41,68.60
203447,0.00,2.34,3,14.51,13.44,10,14.55,187,0.32,0.34,1938,0.00,0.96,2,0.5000,34.50,108,2,0.00,24,6.96,10.77,9.41,26.70
203551,0.00,2.34,3,14.51,13.44,10,14.55,187,0.33,0.34,1936,0.00,0.96,2,0.5000,35.00,108,2,0.00,24,7.11,10.65,9.41,19.80
203655,0.00,2.34,3,14.51,13.44,10,14.55,187,0.33,0.33,1940,0.00,0.96,2,0.5000,35.00,108,3,0.00,24,7.25,10.77,11.37,18.60
203759,0.00,2.34,3,14.51,13.52,10,14.55,187,0.36,0.40,1956,0.00,0.86,2,0.5000,36.50,108,3,0.00,24,8.42,13.78,12.94,17.30
203863,0.00,2.34,3,14.51,13.52,10,14.56,187,0.41,0.44,1971,0.00,0.88,2,0.5000,38.50,108,3,0.00,24,9.14,15.00,13.73,17.10
203967,7.81,2.34,3,14.51,13.60,8,14.56,187,0.44,0.47,2012,0.00,0.91,2,0.5000,40.00,108,3,0.00,24,9.72,16.09,14.51,16.90
204072,13.28,2.34,3,14.51,13.44,8,14.57,187,0.47,0.48,2020,0.00,0.98,2,0.5000,40.50,108,3,0.00,24,10.01,16.51,14.51,16.90
204175,17.97,2.34,3,14.51,13.44,8,14.57,187,0.48,0.50,2058,0.00,0.98,2,0.5000,41.50,108,3,0.00,24,10.30,17.42,14.90,16.80
204279,20.31,2.34,3,14.51,13.52,8,14.58,187,0.50,0.52,2068,0.00,0.98,2,0.5000,42.00,108,4,0.00,24,10.59,17.73,16.08,15.90
204383,18.75,2.34,3,14.51,13.44,8,14.58,187,0.52,0.54,2105,0.00,0.98,2,0.5000,42.50,108,4,0.00,24,11.03,18.89,16.86,15.50
204488,20.31,2.34,3,14.51,13.60,8,14.58,187,0.54,0.56,2140,0.00,0.98,2,0.5000,43.50,108,4,0.00,24,11.17,20.03,16.86,15.10
204591,20.31,2.34,3,14.51,13.44,8,14.58,187,0.56,0.57,2130,0.00,0.98,2,0.5000,43.00,108,4,0.00,24,11.17,20.60,16.86,14.60
204695,18.75,2.34,3,14.51,13.44,8,14.58,187,0.57,0.58,2157,0.00,0.98,2,0.5000,42.50,108,5,0.00,24,11.17,20.82,16.86,14.20
204799,16.41,2.34,3,14.51,13.52,8,14.58,187,0.57,0.57,2169,0.00,0.98,2,0.5000,42.50,108,5,0.00,24,11.17,20.71,16.86,14.00
204903,15.62,2.34,3,14.51,13.52,8,14.58,187,0.58,0.58,2162,0.00,0.98,2,0.5000,42.00,108,5,0.00,24,11.17,21.37,16.86,14.00
205007,14.06,2.34,3,14.51,13.52,8,14.58,187,0.58,0.58,2172,0.00,0.98,2,0.5000,42.00,108,6,0.00,24,11.17,21.70,16.47,13.90
205112,12.50,2.34,3,14.51,13.44,8,14.58,187,0.59,0.60,2184,0.00,0.99,2,0.5000,42.00,108,6,0.00,24,11.17,21.04,16.47,13.90
205215,10.16,2.34,3,14.51,13.44,8,14.58,187,0.59,0.59,2204,0.00,0.99,2,0.5000,42.00,108,6,0.00,24,11.03,21.70,16.47,13.90
205319,10.16,2.34,3,14.51,13.52,8,14.58,187,0.59,0.59,2214,0.00,0.99,2,0.5000,41.50,108,7,0.00,24,11.17,22.03,16.86,13.90
205424,8.59,2.34,3,14.51,13.52,8,14.58,187,0.59,0.59,2204,0.00,0.99,2,0.5000,41.50,108,7,0.00,24,11.03,21.81,16.47,14.00
205527,7.81,2.34,3,14.51,13.44,8,14.58,187,0.59,0.59,2215,0.00,0.99,2,0.5000,41.50,108,7,0.00,24,11.03,22.03,16.47,14.10
205631,8.59,2.34,3,14.51,13.44,8,14.58,187,0.59,0.59,2224,0.00,0.99,2,0.5000,41.50,108,7,0.00,24,11.03,21.92,16.47,14.20
205735,7.81,2.34,3,14.51,13.44,8,14.58,187,0.59,0.60,2233,0.00,0.99,2,0.5000,41.50,108,7,0.00,24,11.03,22.15,16.47,14.30
205839,7.81,2.34,3,14.51,13.52,8,14.58,187,0.60,0.61,2259,0.00,0.99,2,0.5000,41.00,108,7,0.00,24,11.17,22.98,17.65,14.40
205943,7.81,2.34,3,14.51,13.52,8,14.57,185,0.61,0.62,2274,0.00,0.99,2,0.5000,41.00,108,8,0.00,24,11.32,23.33,17.65,14.40
206047,8.59,2.34,3,14.51,13.52,8,14.57,185,0.61,0.62,2291,0.00,0.99,2,0.5000,41.00,108,8,0.00,24,11.32,23.45,17.25,14.40
206151,9.38,2.34,3,14.51,13.36,8,14.57,185,0.62,0.62,2305,0.00,0.99,2,0.5000,41.00,108,8,0.00,24,11.17,23.57,17.25,14.40
206255,8.59,2.34,3,14.51,13.52,8,14.57,185,0.61,0.61,2316,0.00,0.99,2,0.5000,41.00,108,9,0.00,24,11.32,23.80,17.65,14.40
206359,9.38,2.34,3,14.51,13.52,8,14.57,185,0.62,0.62,2326,0.00,0.99,2,0.5000,40.50,108,9,0.00,24,11.17,24.28,17.65,14.40
206463,9.38,2.34,3,14.51,13.52,8,14.57,185,0.62,0.62,2339,0.00,0.99,2,0.5000,40.50,108,9,0.00,24,11.17,23.81,17.25,14.50
206568,9.38,2.34,3,14.51,13.44,8,14.57,185,0.62,0.62,2348,0.00,0.99,2,0.5000,40.50,108,10,0.00,24,11.17,24.51,17.25,14.40
206671,9.38,2.34,3,14.51,13.36,8,14.57,185,0.62,0.63,2356,0.00,0.99,2,0.5000,40.50,108,10,0.00,24,11.17,24.28,17.25,14.40
206775,8.59,2.34,3,14.51,13.44,8,14.57,185,0.62,0.62,2349,0.00,0.99,2,0.5000,40.50,108,11,0.00,24,11.17,24.75,17.65,14.50
206880,8.59,2.34,3,14.51,13.52,8,14.57,185,0.62,0.63,2360,0.00,0.99,2,0.5000,40.50,108,12,0.00,24,11.17,24.75,17.65,14.60
206983,9.38,2.34,3,14.51,13.44,8,14.57,185,0.63,0.63,2369,0.00,0.99,2,0.5000,40.50,108,12,0.00,24,11.03,24.88,17.65,14.50
207087,8.59,2.34,3,14.51,13.44,8,14.57,185,0.63,0.62,2383,0.00,0.99,2,0.5000,40.50,108,12,0.00,24,11.03,25.23,17.25,14.50
207191,8.59,2.34,3,14.51,13.52,8,14.57,185,0.62,0.62,2412,0.00,0.99,2,0.5000,40.50,108,13,0.00,24,11.03,25.23,17.65,14.40
207295,9.38,2.34,3,14.51,13.60,8,14.57,185,0.63,0.64,2422,0.00,0.99,2,0.5000,40.50,108,13,0.00,24,11.03,25.11,17.65,14.40
207399,8.59,2.34,3,14.51,13.44,8,14.57,185,0.63,0.62,2428,0.00,0.99,2,0.5000,40.50,108,14,0.00,24,11.03,26.06,17.65,14.40
207504,8.59,2.34,3,14.51,13.44,8,14.56,185,0.63,0.63,2426,0.00,0.99,2,0.5000,40.50,108,14,0.00,24,11.03,25.59,17.65,14.40
207607,8.59,2.34,3,14.51,13.44,8,14.56,185,0.63,0.63,2438,0.00,0.99,2,0.5000,40.00,108,15,0.00,24,11.46,26.90,19.22,14.40
207711,8.59,2.34,3,14.51,13.44,8,14.55,185,0.66,0.68,2480,0.00,0.99,2,0.5000,39.00,108,15,0.00,24,11.75,28.34,19.61,14.30
207815,10.16,2.34,3,14.51,13.60,8,14.53,185,0.68,0.69,2506,0.00,0.99,2,0.5000,38.50,108,16,0.00,24,11.75,28.35,19.61,14.40
207920,8.59,2.34,3,14.51,13.44,8,14.53,185,0.68,0.68,2505,0.00,0.99,2,0.5000,38.50,108,16,0.00,24,11.75,28.59,19.61,14.40
208023,7.81,2.34,3,14.51,13.52,8,14.53,185,0.68,0.67,2535,0.00,0.99,2,0.5000,38.50,108,17,0.00,24,11.75,28.59,19.61,14.10
208128,7.03,2.34,3,14.51,13.44,8,14.52,185,0.68,0.69,2524,0.00,0.99,2,0.5000,38.50,108,17,0.00,24,11.75,29.19,19.61,14.40
208231,5.47,2.34,3,14.51,13.52,8,14.52,185,0.69,0.69,2539,0.00,0.99,2,0.5000,38.50,108,17,0.00,24,11.75,29.43,19.61,14.20
208336,4.69,2.34,3,14.51,13.52,8,14.51,185,0.69,0.69,2577,0.00,0.99,2,0.5000,38.50,108,18,0.00,24,11.61,29.19,18.82,14.20
208440,2.34,2.34,3,14.51,13.52,8,14.50,185,0.68,0.68,2568,0.00,0.99,2,0.5000,39.00,108,18,0.00,24,11.32,28.12,18.43,14.20
208544,0.00,2.34,3,14.51,13.52,8,14.52,185,0.67,0.67,2593,0.00,0.99,2,0.5000,39.00,108,19,0.00,24,11.32,28.35,18.82,13.90
208648,0.00,2.34,3,14.51,13.36,8,14.51,185,0.67,0.67,2576,0.00,0.99,2,0.5000,39.00,108,19,0.00,24,11.46,29.44,18.82,13.80
208752,0.00,2.34,3,14.51,13.52,8,14.51,185,0.67,0.67,2609,0.00,0.99,2,0.5000,39.50,108,19,0.00,24,11.17,28.35,18.04,14.20
