Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
52841,17.19,0.78,2,14.36,14.00,8,14.65,136,0.35,0.35,1152,0.00,0.99,0,0.5000,16.50,93,0,0.00,1,8.56,6.71,7.45,15.00
52945,17.19,0.78,2,14.36,14.08,8,14.65,136,0.35,0.35,1173,0.00,0.99,0,0.5000,16.00,93,0,0.00,1,8.56,6.75,7.45,15.00
53049,17.19,0.78,2,14.36,14.00,8,14.65,136,0.35,0.34,1177,0.00,0.99,0,0.5000,15.50,93,0,0.00,1,8.56,6.86,7.45,14.90
53153,17.19,0.78,2,14.36,14.08,8,14.65,136,0.35,0.35,1179,0.00,0.99,0,0.5000,16.00,93,0,0.00,1,8.42,6.71,7.45,14.80
53256,17.19,0.78,2,14.36,13.92,8,14.64,136,0.35,0.35,1188,0.00,0.99,0,0.5000,15.00,93,0,0.00,1,8.42,6.86,7.45,14.90
53361,17.19,0.78,2,14.36,14.00,8,14.64,136,0.34,0.34,1187,0.00,0.99,0,0.5000,15.50,93,0,0.00,1,8.42,6.79,7.45,14.60
53465,16.41,0.78,2,14.36,14.00,8,14.64,136,0.34,0.34,1188,0.00,0.99,0,0.5000,16.00,93,0,0.00,1,8.42,6.68,7.45,14.50
53569,16.41,0.78,2,14.36,14.08,8,14.59,136,0.34,0.34,1194,0.00,0.99,0,0.5000,15.00,93,0,0.00,1,8.42,6.82,7.06,14.60
53672,16.41,0.78,2,14.36,14.08,8,14.59,136,0.34,0.34,1193,0.00,0.99,0,0.5000,15.50,93,0,0.00,1,8.27,6.79,7.45,14.30
53777,16.41,0.78,2,14.36,13.92,8,14.64,136,0.34,0.34,1202,0.00,0.99,0,0.5000,15.00,93,0,0.00,1,8.27,6.79,7.45,14.40
53881,15.62,0.78,2,14.36,14.08,8,14.64,136,0.34,0.34,1191,0.00,0.99,0,0.5000,16.00,93,0,0.00,1,8.27,6.79,7.06,14.40
53985,15.62,0.78,2,14.36,13.92,8,14.64,136,0.33,0.32,1198,0.00,0.99,0,0.5000,16.50,93,0,0.00,1,8.27,6.53,7.45,14.40
54089,14.84,0.78,2,14.36,14.00,8,14.64,136,0.33,0.33,1209,0.00,0.99,0,0.5000,16.00,93,0,0.00,1,8.13,6.71,7.45,14.30
54193,14.84,0.78,2,14.36,14.00,8,14.64,136,0.33,0.33,1223,0.00,0.99,0,0.5000,16.00,93,0,0.00,1,8.13,6.71,7.06,14.30
54297,14.84,0.78,2,14.36,14.00,8,14.64,136,0.33,0.34,1212,0.00,0.99,0,0.5000,16.50,93,0,0.00,1,8.13,6.86,7.06,14.30
54401,14.84,0.78,2,14.36,14.00,8,14.64,136,0.34,0.34,1214,0.00,0.99,0,0.5000,16.50,93,0,0.00,1,8.13,6.86,7.06,14.30
54505,14.84,0.78,2,14.36,14.08,8,14.64,136,0.34,0.34,1206,0.00,0.99,0,0.5000,16.50,93,0,0.00,1,8.13,6.68,7.06,14.30
54609,14.06,0.78,2,14.36,14.00,8,14.64,136,0.34,0.34,1198,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.75,7.06,14.40
54713,14.06,0.78,2,14.36,14.00,8,14.64,138,0.34,0.33,1203,0.00,0.99,0,0.5000,16.50,93,0,0.00,1,8.13,6.53,7.06,14.40
54817,14.06,0.78,2,14.36,14.00,8,14.59,138,0.34,0.34,1182,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.71,7.06,14.30
54921,13.28,0.78,2,14.36,13.92,8,14.65,138,0.34,0.34,1173,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.71,7.06,14.30
55025,13.28,0.78,2,14.36,14.08,8,14.65,138,0.34,0.34,1173,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.68,7.06,14.40
55129,13.28,0.78,2,14.36,14.00,8,14.65,138,0.33,0.33,1183,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.60,7.06,14.30
55233,12.50,0.78,2,14.36,14.08,8,14.65,138,0.33,0.32,1174,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.46,7.06,14.50
55337,12.50,0.78,2,14.36,14.00,8,14.65,138,0.33,0.34,1174,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.60,7.06,14.30
55441,11.72,0.78,2,14.36,14.00,8,14.65,138,0.34,0.34,1150,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.68,7.06,14.30
55545,11.72,0.78,2,14.36,14.00,8,14.65,138,0.34,0.34,1156,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.53,7.06,14.30
55649,11.72,0.78,2,14.36,14.00,8,14.65,138,0.34,0.33,1154,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.50,6.67,14.30
55753,11.72,0.78,2,14.36,14.08,8,14.65,138,0.33,0.33,1155,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.35,6.67,14.30
55857,11.72,0.78,2,14.36,13.92,8,14.65,138,0.33,0.33,1141,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.39,6.67,14.30
55961,10.94,0.78,2,14.36,13.92,8,14.65,138,0.34,0.33,1141,0.00,0.99,0,0.5000,17.50,93,0,0.00,1,8.13,6.50,6.67,14.30
56065,10.94,0.78,2,14.36,13.76,8,14.66,138,0.34,0.34,1135,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.39,6.67,14.40
56169,10.94,0.78,2,14.36,14.00,8,14.65,138,0.34,0.34,1141,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.39,6.67,14.30
56273,10.94,0.78,2,14.36,14.08,8,14.66,138,0.34,0.34,1130,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.13,6.50,6.67,14.40
56377,10.94,0.78,2,14.36,14.00,8,14.65,138,0.34,0.33,1138,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.27,6.39,6.67,14.40
56481,10.16,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1130,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.27,6.50,6.67,14.40
56585,10.16,0.78,2,14.36,13.92,8,14.66,138,0.34,0.35,1121,0.00,0.99,0,0.5000,17.50,93,0,0.00,1,8.27,6.50,6.67,14.50
56689,10.16,0.78,2,14.36,13.92,8,14.66,138,0.34,0.33,1115,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.40
56793,10.16,0.78,2,14.36,14.08,8,14.66,138,0.34,0.33,1132,0.00,0.99,0,0.5000,17.00,93,0,0.00,1,8.27,6.24,6.67,14.50
56897,10.16,0.78,2,14.36,14.00,8,14.66,138,0.34,0.35,1122,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.39,6.67,14.40
57001,9.38,0.78,2,14.36,13.92,8,14.66,138,0.34,0.33,1135,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.40
57105,9.38,0.78,2,14.36,13.92,8,14.66,138,0.34,0.35,1124,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.50,6.67,14.40
57209,9.38,0.78,2,14.36,13.92,8,14.66,138,0.34,0.35,1125,0.00,0.99,0,0.5000,17.50,93,0,0.00,1,8.27,6.42,6.67,14.40
57314,9.38,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1124,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.35,6.67,14.50
57418,9.38,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1122,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.35,6.67,14.50
57522,9.38,0.78,2,14.36,14.00,8,14.66,138,0.34,0.33,1118,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.18,6.67,14.50
57625,9.38,0.78,2,14.36,13.92,8,14.66,138,0.34,0.33,1093,0.00,1.00,0,0.5000,18.50,93,0,0.00,1,8.27,6.18,6.67,14.50
57729,9.38,0.78,2,14.36,13.84,8,14.66,138,0.33,0.33,1106,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.11,6.67,14.50
57834,9.38,0.78,2,14.36,14.00,8,14.66,138,0.33,0.32,1096,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.11,6.67,14.50
57937,9.38,0.78,2,14.36,14.00,8,14.66,138,0.33,0.34,1095,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.14,6.67,14.50
58041,9.38,0.78,2,14.36,14.00,8,14.66,138,0.33,0.33,1093,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.14,6.67,14.50
58146,9.38,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1095,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.14,6.67,14.50
58249,10.16,0.78,2,14.36,14.00,8,14.67,138,0.34,0.34,1088,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.42,6.21,6.67,14.40
58353,10.16,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1093,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.42,6.25,6.67,15.00
58458,10.16,0.78,2,14.36,14.08,8,14.66,138,0.34,0.35,1108,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.42,7.06,14.80
58561,10.16,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1102,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.25,6.67,14.80
58666,10.94,0.78,2,14.36,14.00,8,14.67,138,0.34,0.35,1082,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.42,6.25,6.67,15.00
58769,10.94,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1101,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.28,6.67,14.90
58874,10.94,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1106,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.28,7.06,14.90
58978,10.94,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1103,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.28,6.67,14.90
59082,10.94,0.78,2,14.36,14.00,8,14.66,138,0.34,0.33,1111,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.21,7.06,14.90
59185,10.94,0.78,2,14.36,13.92,8,14.66,138,0.34,0.33,1106,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.14,6.67,14.80
59290,10.94,0.78,2,14.36,14.00,8,14.66,138,0.33,0.33,1109,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.11,7.06,14.80
59393,10.94,0.78,2,14.36,13.92,8,14.66,138,0.33,0.33,1121,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.14,7.06,14.80
59498,11.72,0.78,2,14.36,13.92,8,14.66,138,0.34,0.34,1111,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.31,7.06,14.80
59602,11.72,0.78,2,14.36,14.08,8,14.66,138,0.34,0.34,1121,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.39,7.06,14.90
59706,11.72,0.78,2,14.36,14.00,8,14.66,138,0.34,0.35,1112,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.31,7.06,14.90
59809,12.50,0.78,2,14.36,14.08,8,14.66,138,0.34,0.35,1126,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.39,7.06,15.00
59914,12.50,0.78,2,14.36,13.92,8,14.66,138,0.34,0.34,1127,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.35,7.06,14.90
60018,12.50,0.78,2,14.36,13.92,8,14.66,138,0.34,0.33,1126,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.18,7.06,14.90
60121,12.50,0.78,2,14.36,14.08,8,14.66,138,0.34,0.34,1126,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.35,7.06,14.90
60226,12.50,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1132,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.39,7.06,15.00
60330,12.50,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1136,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.39,7.06,14.80
60434,12.50,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1128,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.46,7.06,14.80
60538,12.50,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1126,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.46,7.06,14.80
60642,12.50,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1124,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.50,6.67,14.80
60745,12.50,0.78,2,14.36,14.00,8,14.66,138,0.34,0.34,1123,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.42,6.67,14.70
60849,12.50,0.78,2,14.36,14.08,8,14.66,138,0.34,0.34,1116,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.35,6.67,14.70
60954,12.50,0.78,2,14.36,14.00,8,14.66,140,0.34,0.33,1119,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.42,7.06,14.90
61058,12.50,0.78,2,14.36,13.92,8,14.66,140,0.34,0.34,1121,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.46,6.67,14.50
61161,11.72,0.78,2,14.36,13.92,8,14.66,140,0.34,0.34,1107,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.31,6.67,14.50
61265,11.72,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1126,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.42,6.67,14.40
61369,11.72,0.78,2,14.36,14.00,8,14.66,140,0.34,0.35,1123,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.42,6.67,14.50
61474,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1136,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.46,6.67,14.50
61578,11.72,0.78,2,14.36,14.00,8,14.65,140,0.34,0.34,1143,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.42,6.67,14.40
61682,11.72,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1137,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.42,6.67,14.50
61786,11.72,0.78,2,14.36,14.00,8,14.66,140,0.34,0.33,1128,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.28,6.67,14.50
61890,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1138,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.39,6.67,14.60
61994,10.94,0.78,2,14.36,13.76,8,14.65,140,0.34,0.34,1146,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.46,6.67,14.50
62098,10.94,0.78,2,14.36,14.00,8,14.65,140,0.34,0.33,1139,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.39,6.67,14.50
62202,10.94,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1131,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.25,6.67,14.50
62305,10.94,0.78,2,14.36,14.00,8,14.66,140,0.34,0.33,1130,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.28,6.67,14.40
62410,10.94,0.78,2,14.36,13.76,8,14.65,140,0.34,0.34,1143,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.42,6.67,14.50
62514,10.94,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1128,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.39,6.67,14.50
62618,10.94,0.78,2,14.36,14.00,8,14.66,140,0.34,0.33,1134,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.28,6.67,14.50
62722,10.94,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1127,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.39,6.67,14.50
62826,10.16,0.78,2,14.36,13.84,8,14.66,140,0.34,0.33,1117,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.31,6.67,14.50
62929,10.16,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1128,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.42,6.67,14.50
63034,10.16,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1114,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.35,6.67,14.50
63138,10.16,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1106,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.35,6.67,14.50
63242,9.38,0.78,2,14.36,14.08,8,14.66,140,0.34,0.33,1114,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.60
63346,9.38,0.78,2,14.36,13.92,8,14.66,140,0.34,0.33,1112,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.40
63450,9.38,0.78,2,14.36,13.92,8,14.66,140,0.33,0.33,1119,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.25,6.67,14.40
63554,9.38,0.78,2,14.36,14.00,8,14.66,140,0.33,0.33,1115,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.25,6.67,14.40
63658,9.38,0.78,2,14.36,13.92,8,14.66,140,0.34,0.33,1122,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.25,6.67,14.50
63762,9.38,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1121,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.25,6.67,14.40
63866,9.38,0.78,2,14.36,13.92,8,14.66,140,0.34,0.34,1104,0.00,1.00,0,0.5000,18.00,93,0,0.00,1,8.27,6.31,6.67,14.50
63970,9.38,0.78,2,14.36,13.92,8,14.66,140,0.34,0.34,1108,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.31,6.67,14.50
64075,9.38,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1106,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.11,6.67,14.60
64178,9.38,0.78,2,14.36,14.08,8,14.66,140,0.34,0.33,1104,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.05,6.67,14.60
64283,9.38,0.78,2,14.36,13.92,8,14.66,140,0.33,0.32,1096,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,5.95,6.67,14.60
64386,9.38,0.78,2,14.36,14.00,8,14.66,140,0.33,0.32,1104,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,5.95,6.67,14.50
64490,9.38,0.78,2,14.36,13.92,8,14.66,140,0.33,0.33,1093,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.02,6.67,14.50
64594,9.38,0.78,2,14.36,14.00,8,14.67,140,0.33,0.33,1092,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.11,6.67,14.60
64699,9.38,0.78,2,14.36,14.00,8,14.67,140,0.33,0.33,1085,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.02,6.67,14.60
64802,9.38,0.78,2,14.36,14.08,8,14.67,140,0.33,0.34,1080,0.00,1.00,0,0.5000,17.50,93,0,0.00,1,8.27,6.11,6.67,14.80
64906,9.38,0.78,2,14.36,14.00,8,14.67,140,0.34,0.34,1075,0.00,1.00,0,0.5000,18.00,93,0,0.00,1,8.27,6.02,6.67,14.80
65010,10.16,0.78,2,14.36,14.00,8,14.67,140,0.34,0.34,1072,0.00,1.00,0,0.5000,18.00,93,0,0.00,1,8.27,6.05,6.67,14.70
65115,10.16,0.78,2,14.36,13.92,8,14.67,140,0.34,0.34,1078,0.00,1.00,0,0.5000,18.00,93,0,0.00,1,8.42,6.05,6.67,14.80
65218,10.16,0.78,2,14.36,14.08,8,14.67,140,0.34,0.35,1060,0.00,1.00,0,0.5000,18.00,93,0,0.00,1,8.42,6.14,6.67,15.00
65322,10.16,0.78,2,14.36,14.00,8,14.67,140,0.34,0.34,1074,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.14,6.67,14.90
65426,10.16,0.78,2,14.36,14.00,8,14.67,140,0.34,0.34,1069,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.18,6.67,14.80
65531,10.94,0.78,2,14.36,14.00,8,14.67,140,0.34,0.35,1082,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.18,6.67,14.80
65634,10.94,0.78,2,14.36,13.92,8,14.67,140,0.34,0.35,1079,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.05,6.67,14.90
65738,10.94,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1095,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.08,6.67,14.80
65842,10.94,0.78,2,14.36,14.00,8,14.66,140,0.34,0.34,1104,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.21,6.67,15.20
65947,10.94,0.78,2,14.36,14.00,8,14.67,140,0.34,0.33,1081,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.08,6.67,14.90
66051,10.94,0.78,2,14.36,14.08,8,14.67,140,0.34,0.34,1087,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.42,6.11,6.67,14.80
66155,10.94,0.78,2,14.36,14.00,8,14.67,140,0.34,0.34,1092,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.08,6.67,14.80
66259,10.94,0.78,2,14.36,14.00,8,14.67,140,0.34,0.34,1089,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.25,6.67,14.80
66362,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1094,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.14,6.67,14.80
66467,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1104,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.11,6.67,14.80
66571,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1105,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.42,6.21,6.67,14.90
66675,11.72,0.78,2,14.36,13.92,8,14.66,140,0.34,0.34,1108,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.28,6.67,14.80
66778,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1104,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.14,6.67,14.70
66883,11.72,0.78,2,14.36,13.92,8,14.66,140,0.33,0.33,1104,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.05,6.67,14.70
66987,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1113,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.18,6.67,14.80
67091,11.72,0.78,2,14.36,14.08,8,14.66,140,0.34,0.34,1093,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.35,6.67,14.70
67195,11.72,0.78,2,14.36,13.92,8,14.66,140,0.34,0.34,1101,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.90
67299,11.72,0.78,2,14.36,14.00,8,14.66,140,0.33,0.33,1118,0.00,1.00,0,0.5000,16.00,93,0,0.00,1,8.27,6.18,6.67,14.80
67403,10.94,0.78,2,14.36,14.00,8,14.66,140,0.33,0.33,1107,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.05,6.67,14.70
67507,10.94,0.78,2,14.36,14.00,8,14.66,142,0.33,0.33,1108,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.21,6.67,14.60
67611,10.94,0.78,2,14.36,14.00,8,14.66,142,0.34,0.34,1106,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.25,6.67,14.60
67715,10.94,0.78,2,14.36,13.92,8,14.66,142,0.34,0.34,1119,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.28,6.67,14.50
67819,10.94,0.78,2,14.36,14.00,8,14.66,142,0.33,0.33,1111,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.05,6.67,14.50
67922,10.94,0.78,2,14.36,14.08,8,14.66,142,0.33,0.33,1112,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.08,6.67,14.60
68027,10.94,0.78,2,14.36,14.00,8,14.66,142,0.33,0.34,1122,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.60
68131,10.94,0.78,2,14.36,14.08,8,14.66,142,0.33,0.33,1117,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.08,6.67,14.70
68235,10.94,0.78,2,14.36,13.92,8,14.66,142,0.33,0.32,1119,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,5.98,6.67,14.60
68339,10.94,0.78,2,14.36,14.00,8,14.66,142,0.33,0.33,1121,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.05,6.67,14.60
68443,10.94,0.78,2,14.36,14.00,8,14.67,142,0.33,0.33,1088,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.14,6.67,14.60
68547,11.72,0.78,2,14.36,14.00,8,14.66,142,0.33,0.33,1095,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.02,6.67,14.70
68651,10.94,0.78,2,14.36,14.08,8,14.66,142,0.33,0.33,1101,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,5.79,6.67,14.70
68755,11.72,0.78,2,14.36,13.84,8,14.66,142,0.33,0.33,1096,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.11,6.67,14.70
68859,11.72,0.78,2,14.36,14.00,8,14.67,142,0.33,0.34,1088,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.21,6.67,14.70
68963,11.72,0.78,2,14.36,13.92,8,14.66,142,0.33,0.34,1102,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.14,6.67,14.80
69067,11.72,0.78,2,14.36,14.00,8,14.66,142,0.34,0.34,1112,0.00,1.00,0,0.5000,16.50,93,0,0.00,1,8.27,6.21,6.67,14.70
69171,11.72,0.78,2,14.36,14.00,8,14.66,142,0.33,0.34,1118,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.18,6.67,14.70
69275,11.72,0.78,2,14.36,13.84,8,14.66,142,0.33,0.34,1120,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.25,6.67,14.70
69378,11.72,0.78,2,14.36,14.00,8,14.66,142,0.34,0.34,1118,0.00,1.00,0,0.5000,17.00,93,0,0.00,1,8.27,6.28,6.67,14.80
