Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
41610,4.69,0.00,2,14.51,14.00,8,14.63,122,0.33,0.33,1292,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.22,7.45,14.60
41714,4.69,0.00,2,14.51,14.00,8,14.63,122,0.33,0.32,1301,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.00,7.06,14.50
41818,4.69,0.00,2,14.51,13.92,8,14.63,122,0.33,0.33,1292,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.13,7.06,14.50
41923,4.69,0.00,2,14.51,14.08,8,14.63,122,0.33,0.33,1297,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.22,7.06,14.50
42026,4.69,0.00,2,14.51,13.92,8,14.63,122,0.33,0.33,1297,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.26,7.45,14.50
42130,4.69,0.00,2,14.51,14.08,8,14.63,124,0.33,0.33,1298,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.40,7.13,7.06,14.50
42234,4.69,0.00,2,14.51,13.92,8,14.63,124,0.33,0.33,1310,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.40,7.30,7.45,14.60
42338,4.69,0.00,2,14.51,14.00,8,14.63,124,0.33,0.33,1299,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.34,7.06,14.60
42442,4.69,0.00,2,14.51,14.08,8,14.63,124,0.33,0.33,1306,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.13,7.06,14.60
42546,4.69,0.00,2,14.51,14.00,8,14.63,124,0.33,0.33,1308,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.05,7.06,14.50
42650,4.69,0.00,2,14.51,14.08,8,14.63,124,0.33,0.33,1310,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.40,7.13,7.06,14.50
42755,4.69,0.00,2,14.51,14.00,8,14.63,124,0.33,0.31,1297,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.92,7.06,14.50
42858,4.69,0.00,2,14.51,14.00,8,14.63,124,0.32,0.34,1287,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.17,7.06,14.40
42962,3.91,0.00,2,14.51,14.08,8,14.63,124,0.33,0.32,1302,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.79,7.06,14.40
43067,3.91,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1300,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.96,7.06,14.50
43170,3.91,0.00,2,14.51,14.00,8,14.63,124,0.32,0.33,1292,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.05,7.06,14.30
43274,3.91,0.00,2,14.51,14.00,8,14.63,124,0.32,0.33,1282,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.92,7.06,14.50
43378,4.69,0.00,2,14.51,14.00,8,14.63,124,0.32,0.33,1299,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.22,7.06,14.50
43482,4.69,0.00,2,14.51,14.00,8,14.63,124,0.33,0.33,1306,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.00,7.06,14.60
43586,4.69,0.00,2,14.51,14.08,8,14.64,124,0.33,0.32,1286,0.00,0.98,0,0.5000,17.50,88,4,0.00,0,7.40,6.83,7.06,14.90
43691,4.69,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1278,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.83,7.06,14.90
43794,4.69,0.00,2,14.51,14.00,8,14.63,124,0.32,0.33,1288,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.96,7.06,14.80
43899,4.69,0.00,2,14.51,14.00,8,14.64,124,0.32,0.32,1290,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.92,7.06,14.80
44002,5.47,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1286,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.92,7.06,14.70
44107,5.47,0.00,2,14.51,14.08,8,14.63,124,0.32,0.32,1288,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.88,7.06,14.70
44213,5.47,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1232,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.92,7.06,14.80
44315,5.47,0.00,2,14.51,14.08,8,14.63,124,0.32,0.32,1302,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.40,6.83,7.06,14.80
44419,6.25,0.00,2,14.51,14.00,8,14.64,124,0.32,0.32,1299,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.96,7.06,14.90
44522,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1285,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.00,7.06,14.80
44626,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.33,1283,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.83,7.06,15.00
44731,6.25,0.00,2,14.51,13.92,8,14.63,124,0.32,0.32,1297,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.40,6.96,7.06,14.70
44835,6.25,0.00,2,14.51,14.08,8,14.63,124,0.32,0.32,1308,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.88,7.06,14.70
44938,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1291,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.96,7.06,14.80
45043,6.25,0.00,2,14.51,14.08,8,14.63,124,0.32,0.32,1276,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.88,7.06,14.60
45147,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1303,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.96,7.06,14.60
45251,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1298,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.05,7.06,14.60
45355,6.25,0.00,2,14.51,14.08,8,14.63,124,0.32,0.32,1291,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.79,7.06,14.70
45459,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1295,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.25,6.67,7.06,14.60
45563,6.25,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1298,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.79,7.06,14.60
45667,5.47,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1292,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.96,7.06,14.60
45771,6.25,0.00,2,14.51,14.00,8,14.64,124,0.32,0.33,1342,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,7.05,7.06,14.50
45875,6.25,0.00,2,14.51,13.92,8,14.63,124,0.32,0.33,1287,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,7.13,7.06,14.50
45979,6.25,0.00,2,14.51,14.08,8,14.63,124,0.33,0.33,1307,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.25,7.05,7.06,14.60
46083,6.25,0.00,2,14.51,13.92,8,14.64,124,0.33,0.33,1296,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.26,7.06,14.50
46186,6.25,0.00,2,14.51,14.00,8,14.63,124,0.33,0.32,1296,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.00,7.06,14.70
46291,6.25,0.00,2,14.51,13.92,8,14.63,124,0.33,0.33,1288,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.05,7.06,14.70
46395,5.47,0.00,2,14.51,14.00,8,14.63,124,0.33,0.33,1299,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.25,7.09,7.06,14.50
46499,5.47,0.00,2,14.51,14.00,8,14.63,124,0.33,0.32,1303,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.75,7.06,14.40
46602,5.47,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1298,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.05,7.06,14.40
46707,5.47,0.00,2,14.51,13.92,8,14.63,124,0.32,0.32,1290,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,7.05,7.06,14.50
46810,5.47,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1307,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.83,7.06,14.40
46915,5.47,0.00,2,14.51,13.92,8,14.63,124,0.32,0.31,1309,0.00,0.98,0,0.5000,16.50,88,5,0.00,0,7.25,6.83,7.06,14.50
47018,5.47,0.00,2,14.51,14.08,8,14.64,124,0.32,0.32,1283,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.88,7.06,14.50
47123,5.47,0.00,2,14.51,13.92,8,14.63,124,0.32,0.31,1290,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.62,7.06,14.60
47227,5.47,0.00,2,14.51,14.00,8,14.63,124,0.32,0.32,1296,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.96,7.06,14.50
47331,5.47,0.00,2,14.51,13.92,8,14.64,124,0.32,0.32,1280,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.79,7.06,14.50
47435,5.47,0.00,2,14.51,14.00,8,14.64,126,0.32,0.33,1261,0.00,0.98,0,0.5000,18.00,88,4,0.00,0,7.40,6.96,7.06,14.60
47539,5.47,0.00,2,14.51,14.00,8,14.64,126,0.32,0.34,1256,0.00,0.98,0,0.5000,18.00,88,5,0.00,0,7.40,7.09,7.06,14.80
47642,5.47,0.00,2,14.51,14.00,8,14.64,126,0.33,0.33,1257,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,7.05,7.06,14.70
47747,5.47,0.00,2,14.51,14.00,8,14.64,126,0.33,0.33,1218,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.96,7.06,14.70
47851,5.47,0.00,2,14.51,14.00,8,14.64,126,0.33,0.31,1289,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.71,7.06,14.60
47955,5.47,0.00,2,14.51,14.00,8,14.64,126,0.32,0.31,1336,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.79,7.06,14.50
48059,5.47,0.00,2,14.51,14.08,8,14.64,126,0.32,0.32,1276,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.88,7.06,14.50
48163,5.47,0.00,2,14.51,14.08,8,14.64,126,0.32,0.33,1281,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.75,7.06,14.50
48267,5.47,0.00,2,14.51,14.08,8,14.64,126,0.32,0.32,1273,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.88,7.06,14.60
48371,5.47,0.00,2,14.51,14.00,8,14.64,126,0.32,0.33,1262,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.83,7.06,14.50
48475,5.47,0.00,2,14.51,14.00,8,14.64,126,0.32,0.33,1250,0.00,0.98,0,0.5000,17.50,88,5,0.00,0,7.40,6.96,7.06,14.60
48579,5.47,0.00,2,14.51,14.00,8,14.64,126,0.33,0.32,1252,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.79,7.06,14.60
48683,5.47,0.00,2,14.51,14.08,8,14.64,126,0.32,0.31,1252,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.71,7.06,14.60
48787,5.47,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1271,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.79,7.06,14.80
48891,6.25,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1269,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.62,7.06,14.80
48995,6.25,0.00,2,14.51,13.92,8,14.64,126,0.32,0.31,1260,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.54,7.06,14.80
49099,6.25,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1260,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.40,6.58,7.06,14.80
49202,6.25,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1250,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.40,6.62,7.06,14.80
49307,7.03,0.00,2,14.51,14.00,8,14.64,126,0.32,0.33,1246,0.00,0.98,0,0.5000,17.50,88,4,0.00,0,7.55,6.67,7.06,14.80
49411,7.03,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1242,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.50,7.06,14.90
49515,7.03,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1233,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.71,7.06,15.00
49619,7.81,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1248,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.58,7.06,14.90
49723,7.81,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1235,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.55,6.54,7.06,15.00
49827,7.81,0.00,2,14.51,14.00,8,14.64,126,0.32,0.31,1234,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.55,6.54,7.06,15.00
49931,8.59,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1229,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.55,6.54,7.06,15.00
50035,8.59,0.00,2,14.51,14.00,8,14.64,126,0.32,0.31,1250,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.58,7.06,15.00
50139,8.59,0.00,2,14.51,14.00,8,14.64,126,0.32,0.31,1253,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.58,7.06,15.10
50243,9.38,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1248,0.00,0.98,0,0.5000,17.00,88,5,0.00,0,7.55,6.71,7.06,14.80
50347,9.38,0.00,2,14.51,14.08,8,14.64,126,0.32,0.33,1242,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.79,7.06,14.90
50451,9.38,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1254,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.55,6.79,7.06,15.10
50555,9.38,0.00,2,14.51,13.92,8,14.64,126,0.32,0.32,1260,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.55,6.79,7.06,14.80
50659,9.38,0.00,2,14.51,13.92,8,14.63,126,0.32,0.32,1280,0.00,0.98,0,0.5000,15.50,88,4,0.00,0,7.55,6.54,7.06,14.80
50763,9.38,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1283,0.00,0.98,0,0.5000,15.50,88,4,0.00,0,7.40,6.79,7.06,14.80
50867,9.38,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1339,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.40,6.92,7.06,14.80
50971,9.38,0.00,2,14.51,14.00,8,14.64,126,0.32,0.31,1283,0.00,0.98,0,0.5000,16.50,88,5,0.00,0,7.40,6.71,7.06,14.80
51075,9.38,0.00,2,14.51,14.00,8,14.63,126,0.32,0.32,1282,0.00,0.98,0,0.5000,16.00,88,4,0.00,0,7.25,6.83,7.06,14.60
51179,8.59,0.00,2,14.51,13.92,8,14.63,126,0.32,0.32,1296,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.25,6.75,7.06,14.50
51283,8.59,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1294,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.25,6.79,7.06,14.40
51387,8.59,0.00,2,14.51,14.08,8,14.64,126,0.32,0.32,1338,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.58,7.06,14.40
51491,7.81,0.00,2,14.51,13.92,8,14.63,126,0.32,0.31,1278,0.00,0.98,0,0.5000,16.50,88,4,0.00,0,7.25,6.54,7.06,14.40
51595,7.81,0.00,2,14.51,14.08,8,14.63,126,0.31,0.30,1292,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.25,6.67,7.06,14.40
51700,7.81,0.00,2,14.51,13.92,8,14.64,126,0.31,0.31,1296,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.25,6.83,7.06,14.50
51803,7.81,0.00,2,14.51,14.00,8,14.64,126,0.31,0.32,1342,0.00,0.98,0,0.5000,17.00,88,4,0.00,0,7.25,6.75,7.06,14.30
51908,7.81,0.00,2,14.51,14.08,8,14.64,126,0.31,0.31,1265,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.75,7.06,14.50
52011,7.81,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1257,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.75,7.06,14.40
52115,7.03,0.00,2,14.51,14.00,8,14.64,126,0.32,0.32,1276,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.54,7.06,14.50
52218,7.03,0.00,2,14.51,13.92,8,14.64,126,0.31,0.32,1276,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.25,6.88,7.06,14.40
52323,7.03,0.00,2,14.51,14.00,8,14.64,126,0.32,0.31,1340,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.75,7.06,14.40
52427,7.03,0.00,2,14.51,14.00,8,14.63,126,0.32,0.31,1271,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.50,7.06,14.40
52531,7.03,0.00,2,14.51,14.00,8,14.64,126,0.31,0.32,1272,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.67,7.06,14.40
52635,7.03,0.00,2,14.51,14.00,8,14.64,127,0.32,0.31,1269,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.58,7.06,14.50
52739,7.03,0.00,2,14.51,13.92,8,14.64,127,0.32,0.31,1256,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.54,7.06,14.50
52843,7.03,0.00,2,14.51,13.92,8,14.64,127,0.32,0.31,1250,0.00,0.98,0,0.5000,17.50,90,5,0.00,0,7.25,6.50,7.06,14.40
52947,7.03,0.00,2,14.51,14.00,8,14.64,127,0.31,0.32,1239,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.40,6.67,7.06,14.40
53051,7.03,0.00,2,14.51,13.92,8,14.64,127,0.32,0.33,1237,0.00,0.98,0,0.5000,18.00,90,5,0.00,0,7.40,6.71,7.06,14.50
53155,7.03,0.00,2,14.51,14.08,8,14.64,127,0.32,0.32,1249,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.40,6.58,7.06,14.60
53259,6.25,0.00,2,14.51,14.00,8,14.64,127,0.32,0.32,1266,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.40,6.67,7.06,14.50
53363,6.25,0.00,2,14.51,13.92,8,14.64,127,0.32,0.31,1266,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.40,6.37,7.06,14.40
53467,6.25,0.00,2,14.51,14.00,8,14.64,127,0.31,0.30,1260,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.45,7.06,14.50
53571,6.25,0.00,2,14.51,14.00,8,14.64,127,0.31,0.30,1258,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.45,7.06,14.50
53675,6.25,0.00,2,14.51,14.00,8,14.64,127,0.31,0.32,1256,0.00,0.98,0,0.5000,18.00,90,4,0.00,0,7.25,6.54,7.06,14.50
53779,6.25,0.00,2,14.51,14.08,8,14.64,127,0.31,0.31,1248,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.25,6.45,7.06,14.50
53883,6.25,0.00,2,14.51,13.92,8,14.64,127,0.31,0.30,1242,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.40,6.41,7.06,14.50
53987,6.25,0.00,2,14.51,13.92,8,14.64,127,0.31,0.32,1243,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.40,6.45,7.06,14.60
54091,7.03,0.00,2,14.51,14.00,8,14.64,127,0.31,0.32,1276,0.00,0.98,0,0.5000,18.50,90,5,0.00,0,7.40,6.50,7.06,14.80
54195,7.03,0.00,2,14.51,14.00,8,14.64,127,0.32,0.30,1221,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.40,6.21,7.06,14.70
54299,7.03,0.00,2,14.51,14.00,8,14.64,127,0.31,0.31,1220,0.00,0.98,0,0.5000,18.00,90,5,0.00,0,7.40,6.41,7.06,14.70
54403,7.03,0.00,2,14.51,13.92,8,14.64,127,0.31,0.31,1206,0.00,0.98,0,0.5000,18.00,90,5,0.00,0,7.55,6.45,7.06,14.70
54507,7.81,0.00,2,14.51,14.00,8,14.64,127,0.31,0.32,1214,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.55,6.54,7.06,14.80
54612,7.81,0.00,2,14.51,14.08,8,14.64,127,0.32,0.31,1157,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.55,6.33,7.06,14.80
54715,7.81,0.00,2,14.51,14.00,8,14.64,127,0.32,0.32,1228,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.55,6.37,7.06,14.90
54819,7.81,0.00,2,14.51,14.00,8,14.64,127,0.32,0.31,1239,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.55,6.50,7.06,15.00
54923,8.59,0.00,2,14.51,14.00,8,14.64,127,0.32,0.32,1218,0.00,0.98,0,0.5000,17.00,90,5,0.00,0,7.55,6.54,7.06,14.90
55027,8.59,0.00,2,14.51,13.92,8,14.64,127,0.32,0.32,1202,0.00,0.98,0,0.5000,17.50,90,4,0.00,0,7.55,6.50,7.06,14.90
55131,8.59,0.00,2,14.51,14.08,8,14.64,127,0.32,0.32,1204,0.00,0.98,0,0.5000,17.50,90,4,0.00,0,7.55,6.50,7.06,15.00
55235,8.59,0.00,2,14.51,14.00,8,14.64,127,0.32,0.30,1213,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.69,6.02,7.06,15.00
55340,9.38,0.00,2,14.51,14.00,8,14.64,127,0.31,0.32,1199,0.00,0.98,0,0.5000,17.50,90,4,0.00,0,7.69,6.45,7.06,14.90
55444,9.38,0.00,2,14.51,14.08,8,14.64,127,0.32,0.33,1202,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.69,6.62,7.06,14.80
55548,9.38,0.00,2,14.51,13.92,8,14.64,127,0.32,0.34,1153,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.69,6.67,7.06,14.90
55651,10.16,0.00,2,14.51,14.00,8,14.64,127,0.33,0.34,1155,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.84,6.96,7.06,14.80
55756,10.16,0.00,2,14.51,14.00,8,14.64,127,0.33,0.33,1220,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.84,6.62,7.06,15.10
55860,10.16,0.00,2,14.51,13.92,8,14.64,127,0.33,0.33,1237,0.00,0.98,0,0.5000,16.00,90,4,0.00,0,7.69,6.88,7.06,15.10
55964,10.16,0.00,2,14.51,14.08,8,14.64,127,0.33,0.32,1249,0.00,0.98,0,0.5000,16.00,90,5,0.00,0,7.69,6.83,7.06,15.00
56068,10.94,0.00,2,14.51,13.84,8,14.64,127,0.33,0.31,1264,0.00,0.98,0,0.5000,15.00,90,4,0.00,0,7.55,6.75,7.06,15.00
56171,10.94,0.00,2,14.51,14.00,8,14.64,127,0.32,0.32,1261,0.00,0.98,0,0.5000,15.50,90,4,0.00,0,7.55,6.92,7.06,15.00
56276,10.16,0.00,2,14.51,14.00,8,14.64,127,0.32,0.33,1276,0.00,0.98,0,0.5000,16.00,90,4,0.00,0,7.55,6.88,7.06,14.80
56380,10.16,0.00,2,14.51,14.00,8,14.64,127,0.32,0.33,1279,0.00,0.98,0,0.5000,15.50,90,4,0.00,0,7.40,6.88,7.06,14.80
56484,10.16,0.00,2,14.51,14.08,8,14.64,127,0.33,0.32,1339,0.00,0.98,0,0.5000,16.00,90,4,0.00,0,7.40,6.96,7.06,14.40
56587,10.16,0.00,2,14.51,13.92,8,14.63,127,0.33,0.31,1278,0.00,0.98,0,0.5000,16.00,90,4,0.00,0,7.40,6.50,7.06,14.40
56692,9.38,0.00,2,14.51,14.00,8,14.63,127,0.32,0.32,1284,0.00,0.98,0,0.5000,15.50,90,4,0.00,0,7.40,6.79,7.06,14.40
56795,8.59,0.00,2,14.51,13.92,8,14.63,127,0.32,0.33,1294,0.00,0.98,0,0.5000,15.50,90,4,0.00,0,7.40,6.83,7.06,14.30
56900,8.59,0.00,2,14.51,14.00,8,14.63,127,0.32,0.30,1299,0.00,0.98,0,0.5000,16.00,90,4,0.00,0,7.25,6.62,7.06,14.30
57004,8.59,0.00,2,14.51,14.08,8,14.64,127,0.31,0.31,1275,0.00,0.98,0,0.5000,16.50,90,5,0.00,0,7.25,6.71,7.06,14.30
57108,8.59,0.00,2,14.51,14.00,8,14.63,127,0.31,0.32,1282,0.00,0.98,0,0.5000,16.50,90,5,0.00,0,7.25,6.79,7.06,14.40
57212,8.59,0.00,2,14.51,14.00,8,14.63,127,0.31,0.33,1226,0.00,0.98,0,0.5000,16.50,90,5,0.00,0,7.25,6.96,7.06,14.40
57316,8.59,0.00,2,14.51,13.92,8,14.64,127,0.32,0.31,1293,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.25,6.58,7.06,14.50
57420,8.59,0.00,2,14.51,14.00,8,14.64,127,0.31,0.32,1283,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.62,7.06,14.50
57524,8.59,0.00,2,14.51,14.00,8,14.63,127,0.31,0.30,1290,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.25,6.54,7.06,14.40
57628,8.59,0.00,2,14.51,14.00,8,14.63,127,0.31,0.31,1302,0.00,0.98,0,0.5000,16.00,90,4,0.00,0,7.25,6.75,7.06,14.50
57732,7.81,0.00,2,14.51,13.92,8,14.63,127,0.31,0.31,1302,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.11,6.58,7.06,14.40
57836,7.81,0.00,2,14.51,14.00,8,14.63,127,0.31,0.28,1287,0.00,0.98,0,0.5000,16.50,90,4,0.00,0,7.11,6.25,7.06,14.50
57940,8.59,0.00,2,14.51,13.92,8,14.63,127,0.30,0.30,1291,0.00,0.98,0,0.5000,17.00,90,4,0.00,0,7.11,6.58,7.06,14.40
58044,8.59,0.00,2,14.51,14.00,8,14.63,127,0.30,0.31,1294,0.00,0.98,0,0.5000,16.50,90,5,0.00,0,7.11,6.62,7.06,14.50
58148,8.59,0.00,2,14.51,14.00,8,14.64,127,0.30,0.31,1298,0.00,0.98,0,0.5000,16.50,90,5,0.00,0,7.11,6.75,7.06,14.60
